date,soil_surface_moisture,soil_rootzone_moisture
2020-01-09,25.399999618530273,137.23440875838287
2020-01-12,25.399999618530273,137.23440875838287
2020-01-15,25.399999618530273,137.23440875838287
2020-01-18,25.399999618530273,137.23440875838287
2020-01-21,25.399999618530273,137.23440875838287
2020-01-24,25.399999618530273,137.23440875838287
2020-01-27,25.399999618530273,137.23440875838287
2020-01-30,25.399999618530273,137.23440875838287
2020-02-02,25.399999618530273,137.23440875838287
2020-02-05,25.399999618530273,137.23440875838287
2020-02-17,25.399999618530273,137.23440875838287
2020-02-20,25.399999618530273,137.23440875838287
2020-02-23,25.399999618530273,137.23440875838287
2020-02-26,25.399999618530273,137.23440875838287
2020-02-29,25.399999618530273,137.23440875838287
2020-03-03,25.399999618530273,137.23440875838287
2020-03-06,25.399999618530273,137.23440875838287
2020-03-09,25.399999618530273,137.23440875838287
