date,precip_mm_sum,soil_rootzone_moisture,soil_surface_moisture,t2m_max,t2m_mean,t2m_min
2021-11-20,0.0,,,24.4,16.2,10.7
2021-11-21,0.0,,,26.5,20.5,16.7
2021-11-22,0.06077994629640513,,,20.8,17.7,14.4
2021-11-23,0.0,,,20.5,13.8,7.9
2021-11-24,0.0,,,24.7,18.7,13.7
2021-11-25,4.200140370282387,,,21.2,19.7,16.5
2021-11-26,3.2972954911884296,,,15.0,11.8,7.9
2021-11-27,1.6046775658559824,,,12.4,10.2,8.0
2021-11-28,0.9417567463597636,,,16.7,13.3,11.8
2021-11-29,0.0,,,19.7,12.5,7.3
2021-11-30,0.0,,,21.7,14.5,9.1
2021-12-01,0.0,,,24.0,17.1,11.9
2021-12-02,0.02780910165815171,,,24.4,17.5,12.7
2021-12-03,0.8341869826320171,,,26.4,20.3,16.3
2021-12-04,0.0,,,25.3,21.0,18.6
2021-12-05,0.20912351442633853,,,25.9,20.7,17.8
2021-12-06,4.5850049427038035,,,23.0,21.6,19.1
2021-12-07,0.0,,,19.3,15.5,11.3
2021-12-08,0.0,,,21.2,17.9,16.2
2021-12-09,0.0,,,27.1,21.3,17.0
2021-12-10,0.0,,,27.7,24.6,23.0
2021-12-11,1.1985681020757135,,,24.7,19.6,13.1
2021-12-12,0.0,,,14.8,10.1,5.5
2021-12-13,0.0,,,21.1,14.4,11.2
2021-12-14,0.0,,,26.4,21.9,19.4
2021-12-15,0.0,,,26.6,22.7,20.8
2021-12-16,0.0,,,26.9,23.0,21.2
2021-12-17,1.264529063742364,,,26.5,22.5,20.3
2021-12-18,37.09744689644488,,,22.3,20.7,17.8
2021-12-19,0.12123860683195119,,,14.4,12.0,9.2
2021-12-20,11.936137917425723,,,14.6,11.0,8.3
2021-12-21,0.0,,,15.3,9.4,4.7
2021-12-22,0.0,,,21.2,12.9,7.6
2021-12-23,0.0,,,23.4,17.4,14.2
2021-12-24,0.0,,,25.4,20.2,17.2
2021-12-25,0.0,,,26.5,22.2,19.0
2021-12-26,0.0,,,26.6,21.8,18.7
2021-12-27,0.0,,,26.7,23.4,21.3
2021-12-28,0.0,,,26.5,23.3,20.9
2021-12-29,0.0,,,27.8,23.6,21.5
2021-12-30,0.0,,,26.8,21.8,18.4
2021-12-31,0.019768657506209007,,,27.6,23.2,21.2
2022-01-01,0.0,,,28.6,24.5,22.4
2022-01-02,0.42888740170134115,,,24.3,9.4,-0.4
2022-01-03,0.0,,,9.8,4.0,-0.6
2022-01-04,0.0,,,18.7,8.6,2.3
2022-01-05,0.0,,,23.8,16.3,12.0
2022-01-06,0.0,,,20.3,17.4,14.7
2022-01-07,0.0,,,14.6,8.7,3.5
2022-01-08,6.096044911664186,,,22.0,16.1,9.9
2022-01-09,18.63742731968257,,,21.3,19.2,17.7
2022-01-10,0.00741496003057449,,,17.1,12.5,8.9
2022-01-11,0.0,,,13.1,9.1,5.1
2022-01-12,4.377141764692875,,,14.0,11.0,8.8
2022-01-13,0.0,,,20.0,11.9,6.8
2022-01-14,0.0,,,22.0,13.7,6.3
2022-01-15,0.0,,,17.2,12.3,7.4
2022-01-16,0.0,,,12.4,5.5,1.1
2022-01-17,0.0,,,17.6,8.9,0.5
2022-01-18,0.0,,,22.0,13.9,8.8
2022-01-19,0.6607995351590708,,,22.2,18.0,15.7
2022-01-20,11.487587862981698,,,19.4,9.8,5.2
2022-01-21,8.315542919577732,,,9.5,4.5,2.7
2022-01-22,0.0,,,11.0,4.7,-0.4
2022-01-23,0.0,,,12.6,7.6,4.9
2022-01-24,8.64565179880617,,,13.2,10.8,9.5
2022-01-25,0.0,,,15.4,10.4,7.1
2022-01-26,0.0,,,13.1,9.1,4.4
2022-01-27,0.0,,,14.5,9.0,4.9
2022-01-28,0.0,,,13.3,11.1,8.2
2022-01-29,0.0,,,15.3,8.0,0.5
2022-01-30,0.0,,,19.1,11.1,5.6
2022-01-31,20.160802945081873,,,18.8,15.3,12.4
2022-02-01,17.31977895605006,,,19.6,15.7,13.9
2022-02-02,0.0,,,23.4,16.6,10.5
2022-02-03,6.625157329411822,,,18.8,8.4,2.5
2022-02-04,0.3786345328776801,,,5.7,-0.8,-4.5
2022-02-05,0.0,,,8.7,1.8,-3.0
2022-02-06,0.1908310292803284,,,14.7,5.2,-1.5
2022-02-07,2.76953987176588,,,15.4,10.1,5.5
2022-02-08,0.0,,,15.5,9.0,1.4
2022-02-09,0.0,,,19.0,10.1,2.4
2022-02-10,0.0,,,19.8,11.8,4.0
2022-02-11,0.0,,,21.0,12.9,5.0
2022-02-12,3.399783824518338,,,17.6,12.8,8.2
2022-02-13,0.0,,,13.9,6.2,-0.2
2022-02-14,0.0,,,17.9,10.0,2.7
2022-02-15,0.0,,,21.7,13.5,8.1
2022-02-16,0.0,,,23.7,18.5,15.3
2022-02-17,2.9325051267835214,,,25.5,21.2,19.0
2022-02-18,0.0,,,13.3,7.2,2.2
2022-02-19,0.0,,,16.6,9.3,4.0
2022-02-20,0.0,,,20.9,12.7,6.2
2022-02-21,0.0,,,25.3,19.6,15.2
2022-02-22,0.0,,,25.5,22.4,20.1
2022-02-23,0.0,,,23.1,14.6,8.8
2022-02-24,0.08457520329050931,,,13.9,7.0,3.7
2022-02-25,0.3771131925741574,,,8.8,4.8,2.6
2022-02-26,0.023782054818811207,,,8.1,6.0,4.3
2022-02-27,0.0,,,14.8,7.5,4.9
2022-02-28,0.0,,,16.0,8.8,1.7
2022-03-01,0.0,,,19.1,10.8,2.1
2022-03-02,0.0,,,20.4,12.4,4.6
2022-03-03,0.0,,,23.0,16.1,10.5
2022-03-04,0.1311773231322204,,,22.5,18.4,15.0
2022-03-05,0.0,,,25.9,20.6,17.3
2022-03-06,0.0,,,27.2,22.2,20.1
2022-03-07,0.0,,,22.3,17.5,11.2
2022-03-08,0.7180785761513739,,,13.1,9.8,7.6
2022-03-09,0.018837105236258516,,,14.2,8.6,4.2
2022-03-10,0.0,,,19.8,11.2,5.1
2022-03-11,0.028399785001745993,,,17.9,15.0,13.0
2022-03-12,0.0,,,12.1,5.5,0.5
2022-03-13,0.0,,,16.5,8.7,0.8
2022-03-14,0.0,,,24.0,16.9,12.5
2022-03-15,1.3234418916359618,,,21.6,17.6,13.0
2022-03-16,0.0,,,23.5,15.9,8.9
2022-03-17,0.007342176926574002,,,24.7,17.7,12.2
2022-03-18,0.0,,,20.3,18.6,14.5
2022-03-19,0.0,,,21.6,14.9,8.7
2022-03-20,0.0,,,21.9,14.8,7.6
2022-03-21,1.1917252950800459,,,24.7,19.9,16.3
2022-03-22,41.06476755554225,,,23.2,20.3,16.4
2022-03-23,0.0,,,18.6,13.5,8.2
2022-03-24,0.0,,,18.6,14.6,10.2
2022-03-25,0.0,,,25.3,15.6,8.9
2022-03-26,0.0,,,27.6,18.9,12.0
2022-03-27,0.0,,,27.3,20.5,15.7
2022-03-28,0.0,,,26.9,21.2,17.2
2022-03-29,0.0,,,27.3,22.6,19.3
2022-03-30,0.7795249582609101,,,28.0,23.0,20.9
2022-03-31,0.0,,,23.7,17.3,10.3
2022-04-01,0.0,,,24.4,18.0,12.1
2022-04-02,0.0,,,28.0,20.3,15.5
2022-04-03,0.0,,,27.5,21.0,15.4
2022-04-04,0.0,,,26.9,21.5,17.6
2022-04-05,0.0,,,31.0,23.6,20.0
2022-04-06,0.03103462309298625,,,27.0,23.6,21.0
2022-04-07,0.0,,,23.8,19.1,13.8
2022-04-08,0.0,,,23.9,17.3,10.9
2022-04-09,0.0,,,28.3,18.0,9.3
2022-04-10,0.0,,,27.4,21.7,18.1
2022-04-11,1.9698976800836425,,,29.3,23.3,20.2
2022-04-12,10.569885115356982,,,29.2,24.1,21.5
2022-04-13,0.0,,,31.1,24.1,20.7
2022-04-14,0.0,,,26.4,21.5,15.6
2022-04-15,0.0,,,28.7,22.7,18.7
2022-04-16,0.0019801068515429543,,,30.2,25.3,22.7
2022-04-17,0.1937145518671089,,,31.4,25.0,21.3
2022-04-18,0.25561738660531463,,,27.9,22.9,18.0
2022-04-19,0.0,,,25.4,20.0,14.2
2022-04-20,0.08304400013887692,,,28.4,23.5,20.8
2022-04-21,0.0,,,29.9,24.7,21.5
2022-04-22,0.0,,,29.1,24.6,21.9
2022-04-23,0.0,,,29.8,24.3,21.1
2022-04-24,0.0,,,30.9,24.9,21.1
2022-04-25,18.587253624158734,,,28.1,23.3,21.0
2022-04-26,6.401496112997891,,,26.1,20.2,17.3
2022-04-27,0.0,,,27.0,21.5,17.6
2022-04-28,0.0,,,28.7,22.8,18.2
2022-04-29,0.06395944595777082,,,29.8,24.2,20.2
2022-04-30,0.018268905787500088,,,29.7,25.1,22.2
2022-05-01,0.9726114794900669,,,29.9,24.9,22.0
2022-05-02,2.121238421262257,,,31.1,26.0,22.7
2022-05-03,0.0,,,30.7,25.8,23.0
2022-05-04,0.0,,,31.3,26.5,23.9
2022-05-05,10.82770675422231,,,31.6,26.6,24.2
2022-05-06,4.6159323524093265,,,34.1,25.4,19.6
2022-05-07,0.039871141773056694,,,34.5,27.7,22.8
2022-05-08,0.0,,,34.3,28.5,24.2
2022-05-09,0.0,,,33.9,28.4,24.5
2022-05-10,0.0,,,32.8,28.3,25.1
2022-05-11,0.051024026999951635,,,32.5,27.3,22.9
2022-05-12,0.0,,,33.2,26.3,20.5
2022-05-13,0.0,,,33.7,26.4,19.8
2022-05-14,0.0,,,33.7,27.0,22.1
2022-05-15,0.0,,,34.3,27.3,21.7
2022-05-16,0.046267824791659425,,,35.5,28.2,22.2
2022-05-17,0.002037220723403429,,,34.6,27.9,22.0
2022-05-18,0.0,,,34.9,28.2,23.3
2022-05-19,0.0,,,33.2,28.0,23.8
2022-05-20,0.012951364584603487,,,33.9,28.5,24.8
2022-05-21,0.0,,,34.6,29.5,25.7
2022-05-22,23.03896131498275,,,29.7,24.7,20.8
2022-05-23,0.0,,,28.2,24.2,20.3
2022-05-24,22.405792181747007,,,27.4,24.0,21.9
2022-05-25,12.168200557628417,,,27.8,23.4,18.0
2022-05-26,0.0,,,31.6,23.7,16.0
2022-05-27,0.0,,,33.6,26.6,21.3
2022-05-28,0.0,,,34.0,26.9,20.1
2022-05-29,0.0,,,32.5,27.4,23.0
2022-05-30,0.0,,,31.9,27.7,24.8
2022-05-31,0.0,,,32.6,27.8,24.7
2022-06-01,0.620082262336193,,,31.9,27.5,24.0
2022-06-02,0.001281638753450866,,,32.9,27.2,22.6
2022-06-03,0.004041604000866949,,,33.8,27.0,21.7
2022-06-04,3.1912853078143644,,,33.0,26.4,22.7
2022-06-05,2.5288326505931162,,,32.7,26.6,22.0
2022-06-06,0.0,,,33.6,28.8,24.9
2022-06-07,0.0,,,34.1,28.9,25.2
2022-06-08,0.0,,,35.5,29.7,25.2
2022-06-09,0.0,,,35.7,29.5,25.4
2022-06-10,0.0,,,36.2,29.9,24.6
2022-06-11,0.03649419295306184,,,37.2,30.6,25.5
2022-06-12,0.011810090443787884,,,36.6,30.5,25.6
2022-06-13,0.0,,,36.3,30.4,26.0
2022-06-14,0.0,,,35.2,29.6,26.1
2022-06-15,0.0,,,36.5,30.1,26.0
2022-06-16,2.0671938167813153e-05,,,36.8,30.0,24.1
2022-06-17,1.53841756479432,,,34.2,29.2,24.8
2022-06-18,0.08897095665304791,,,35.6,29.6,24.5
2022-06-19,0.07203713014562742,,,37.3,30.4,24.4
2022-06-20,0.22222532828572789,,,36.5,30.9,25.7
2022-06-21,0.9171034796033813,,,35.8,29.9,24.1
2022-06-22,0.04853473146847242,,,35.7,29.8,25.2
2022-06-23,0.3730463512145137,,,37.2,30.2,25.4
2022-06-24,0.0,,,37.0,30.7,25.0
2022-06-25,0.0,,,36.9,30.4,24.4
2022-06-26,0.0,,,37.1,30.3,24.4
2022-06-27,2.5722099244791408,,,36.3,30.0,25.2
2022-06-28,4.439090017401052,,,34.0,27.6,23.3
2022-06-29,1.7754765633897802,,,31.7,26.6,23.3
2022-06-30,11.88623306612426,,,27.6,25.6,23.9
2022-07-01,13.748233053266691,,,30.0,26.1,23.3
2022-07-02,0.735301989545136,,,33.4,27.6,22.3
2022-07-03,0.0,,,34.0,29.1,25.3
2022-07-04,0.0,,,34.1,29.4,25.2
2022-07-05,0.0,,,35.9,30.0,25.1
2022-07-06,1.4432942796424924,,,34.4,29.6,25.7
2022-07-07,0.011530722532672054,,,35.6,29.6,25.6
2022-07-08,0.2783807145928147,,,36.9,30.4,25.6
2022-07-09,0.0,,,38.6,31.9,26.7
2022-07-10,0.0,,,38.5,31.5,26.0
2022-07-11,1.576319137982615,,,39.1,32.1,25.8
2022-07-12,0.7531251621389772,,,38.0,30.8,26.4
2022-07-13,8.420239592065617,,,36.5,30.6,26.5
2022-07-14,3.1184562082865064,,,33.3,28.6,23.9
2022-07-15,3.8221331786782264,,,34.1,27.6,24.4
2022-07-16,0.0,,,33.2,27.0,24.3
2022-07-17,0.0,,,35.1,29.5,24.7
2022-07-18,0.0,,,37.2,30.5,25.6
2022-07-19,0.0,,,37.3,31.0,26.6
2022-07-20,0.0,,,37.4,31.3,26.6
2022-07-21,0.0,,,36.7,30.9,26.2
2022-07-22,2.4680432088527073,,,35.4,30.4,26.0
2022-07-23,0.30586535495604955,,,33.1,28.2,25.0
2022-07-24,0.6707118281169269,,,34.9,29.0,25.0
2022-07-25,0.0002229639560314571,,,34.9,29.5,25.4
2022-07-26,0.4155516545523608,,,34.9,29.5,25.4
2022-07-27,0.3301100028862439,,,33.2,29.1,26.1
2022-07-28,2.4325213349116037,,,33.8,28.6,24.6
2022-07-29,6.78200130519451,,,33.4,28.3,25.5
2022-07-30,0.32031725776765363,,,33.2,27.2,23.5
2022-07-31,0.015541497777835913,,,35.3,30.0,25.2
2022-08-01,0.5121878497692364,,,34.2,28.9,25.6
2022-08-02,0.023383930047200054,,,35.7,29.3,26.1
2022-08-03,0.20250089577147967,,,37.5,31.0,26.4
2022-08-04,0.37726530145238635,,,37.8,31.2,26.8
2022-08-05,6.346589974642992,,,33.2,28.8,24.8
2022-08-06,6.43636426147829,,,30.5,26.8,24.5
2022-08-07,0.24419604010841622,,,33.1,28.0,24.7
2022-08-08,0.42642171515732985,,,33.0,28.6,24.7
2022-08-09,0.0,,,34.6,28.4,24.2
2022-08-10,2.477512862323888,,,35.4,29.7,25.2
2022-08-11,16.684803068437198,,,34.5,28.2,24.9
2022-08-12,8.381522219509835,,,31.6,26.8,23.8
2022-08-13,6.7985435466085296,,,32.4,27.3,24.7
2022-08-14,0.29537534944834487,,,32.3,27.6,24.8
2022-08-15,0.0,,,34.7,29.5,24.8
2022-08-16,0.020335648782577903,,,35.2,29.4,24.4
2022-08-17,0.04366753389982908,,,36.6,29.8,25.2
2022-08-18,2.800448368561826,,,36.2,29.1,25.5
2022-08-19,31.929641183426313,,,30.0,25.8,24.1
2022-08-20,6.125080096439237,,,30.5,26.4,24.3
2022-08-21,7.543863113187377,,,31.5,27.3,24.9
2022-08-22,0.28314646610714644,,,32.4,27.6,25.2
2022-08-23,12.296813486847348,,,31.1,26.9,23.8
2022-08-24,7.80612529412315,,,29.3,26.1,24.2
2022-08-25,3.4512423092627387,,,31.2,26.8,24.0
2022-08-26,0.581800319615653,,,31.3,26.5,23.6
2022-08-27,1.7301141678398542,,,31.5,26.9,24.3
2022-08-28,0.3016194851151459,,,32.1,28.0,24.8
2022-08-29,10.73010597118354,,,29.3,26.7,24.7
2022-08-30,25.199280646436538,,,29.9,26.0,22.9
2022-08-31,9.964846772766531,,,30.4,25.7,23.7
2022-09-01,5.834172406751396,,,30.1,25.8,23.5
2022-09-02,11.911357108373164,,,31.5,25.8,22.8
2022-09-03,11.242942698378679,,,28.5,25.2,23.2
2022-09-04,14.720576100355382,,,27.4,24.9,23.0
2022-09-05,5.324908420945723,,,29.2,24.9,21.5
2022-09-06,4.483076848067222,,,30.2,25.6,21.7
2022-09-07,0.38797016075800106,,,31.2,26.3,21.5
2022-09-08,0.1282423121300996,,,30.4,26.1,22.2
2022-09-09,0.0,,,29.5,25.0,21.3
2022-09-10,0.0,,,30.7,25.8,21.4
2022-09-11,0.0,,,31.9,26.7,22.0
2022-09-12,0.0,,,31.6,26.8,22.6
2022-09-13,0.0,,,31.2,26.3,21.5
2022-09-14,0.0,,,30.3,25.3,20.1
2022-09-15,0.0,,,30.3,25.8,22.5
2022-09-16,0.3472994676603944,,,31.0,25.7,22.9
2022-09-17,0.06513231678863113,,,32.9,26.8,22.8
2022-09-18,0.0,,,32.1,27.1,23.2
2022-09-19,0.0,,,32.7,27.3,23.5
2022-09-20,0.0,,,32.6,26.8,22.5
2022-09-21,0.0,,,33.6,27.9,22.3
2022-09-22,0.0,,,35.5,28.5,22.8
2022-09-23,0.0,,,35.5,29.2,23.8
2022-09-24,0.0,,,35.1,28.3,23.0
2022-09-25,0.0,,,34.4,28.3,23.0
2022-09-26,2.302058428225915,,,34.0,28.8,24.6
2022-09-27,0.07603347382571629,,,30.6,25.3,18.1
2022-09-28,5.518903485666612e-06,,,29.6,24.0,18.2
2022-09-29,0.00010982512213741669,,,28.7,23.0,18.2
2022-09-30,6.690402181459257e-06,,,27.5,21.9,15.5
2022-10-01,0.0,,,28.1,20.9,14.6
2022-10-02,0.0,,,28.7,21.7,14.9
2022-10-03,0.0,,,29.7,22.6,16.9
2022-10-04,0.0,,,29.5,23.7,18.9
2022-10-05,3.964637654596237,,,29.9,23.2,16.7
2022-10-06,0.0,,,31.1,24.2,17.6
2022-10-07,0.0,,,29.6,24.5,18.6
2022-10-08,0.0,,,30.8,25.0,19.7
2022-10-09,3.17750396495377,,,30.3,24.7,19.1
2022-10-10,0.0,,,29.6,23.8,17.8
2022-10-11,0.0,,,29.2,23.9,19.4
2022-10-12,1.0777116296690974,,,32.8,25.8,20.9
2022-10-13,3.6111793263640415,,,29.9,25.4,20.9
2022-10-14,3.1405989041964046,,,29.6,23.8,19.0
2022-10-15,0.0,,,31.9,25.0,20.2
2022-10-16,2.804779079641676,,,30.5,25.4,21.8
2022-10-17,13.51255519385476,,,26.1,21.8,18.2
2022-10-18,0.756352424652887,,,21.1,16.8,12.9
2022-10-19,0.0,,,18.6,13.6,7.7
2022-10-20,0.0,,,26.4,16.7,11.0
2022-10-21,0.0,,,29.5,21.6,16.3
2022-10-22,0.0,,,29.5,22.9,18.3
2022-10-23,0.0,,,29.2,24.8,21.7
2022-10-24,0.03046110467472189,,,29.4,25.6,23.7
2022-10-25,8.595684257407084,,,25.2,20.5,15.3
2022-10-26,0.0,,,22.4,16.3,10.8
2022-10-27,0.0,,,24.5,17.0,11.2
2022-10-28,27.939552907134008,,,23.3,20.2,17.7
2022-10-29,0.039541315582468414,,,20.9,16.8,13.3
2022-10-30,0.0,,,23.5,17.6,12.7
2022-10-31,0.0707290789479262,,,24.7,18.3,12.4
2022-11-01,24.545607194798567,,,21.0,18.5,16.1
2022-11-02,0.0,,,23.9,18.7,15.6
2022-11-03,0.0,,,28.7,23.4,20.8
2022-11-04,0.0,,,28.9,24.6,22.2
2022-11-05,0.0,,,24.1,19.4,14.5
2022-11-06,2.0368816663258436,,,27.9,20.8,15.9
2022-11-07,1.5635718622213177,,,28.3,24.5,21.8
2022-11-08,0.0,,,27.8,23.5,20.5
2022-11-09,0.0,,,28.1,23.0,18.9
2022-11-10,0.0,,,26.5,22.5,18.9
2022-11-11,0.1240552228290716,,,26.2,21.6,18.3
2022-11-12,0.7640083139166577,,,17.6,11.0,6.6
2022-11-13,0.0,,,13.6,8.8,4.1
2022-11-14,4.874884232925048,,,20.5,13.5,9.6
2022-11-15,0.0813825017593136,,,13.7,10.1,6.6
2022-11-16,4.182392692222126,,,13.3,8.2,5.0
2022-11-17,0.0,,,12.5,9.1,6.0
2022-11-18,0.0,,,12.7,11.1,9.5
2022-11-19,26.38695386379625,,,12.2,9.8,8.3
2022-11-20,0.4525855700635374,,,12.1,8.1,5.3
2022-11-21,0.0,,,10.9,8.6,7.2
2022-11-22,27.637239117867974,,,13.2,9.1,7.6
2022-11-23,0.0,,,20.7,12.9,7.9
2022-11-24,13.038629996080557,,,23.2,19.2,15.0
2022-11-25,21.0456922900461,,,18.0,16.6,14.5
2022-11-26,45.2460919317782,,,19.0,16.2,14.1
2022-11-27,0.0,,,21.7,15.1,11.2
2022-11-28,0.0,,,22.2,15.0,8.8
2022-11-29,0.0,,,25.5,21.4,15.8
2022-11-30,0.0,,,23.8,16.8,10.6
2022-12-01,0.0,,,15.0,10.3,5.3
2022-12-02,0.0,,,25.9,18.4,12.7
2022-12-03,0.0,,,24.3,22.0,20.7
2022-12-04,0.020284601255580043,,,21.0,17.6,15.2
2022-12-05,0.0,,,25.8,20.7,17.5
2022-12-06,0.0,,,26.6,22.9,20.1
2022-12-07,0.0,,,26.7,22.5,18.8
2022-12-08,0.0,,,26.1,22.6,19.9
2022-12-09,0.0,,,26.0,22.0,19.6
2022-12-10,0.87296133328517,,,26.1,21.7,19.0
2022-12-11,41.9082761160332,,,23.7,20.5,18.7
2022-12-12,0.0,,,21.8,19.1,17.2
2022-12-13,0.09447715170177803,,,26.4,21.9,19.7
2022-12-14,6.2070876355091995,,,22.5,19.2,16.9
2022-12-15,0.0,,,16.1,11.4,5.8
2022-12-16,0.0,,,21.4,12.5,8.0
2022-12-17,0.0,,,13.2,9.1,6.4
2022-12-18,0.0,,,12.1,7.5,2.8
2022-12-19,16.624249937142284,,,12.1,10.5,8.2
2022-12-20,0.0,,,15.3,10.9,8.4
2022-12-21,0.017161777306503093,,,13.2,9.0,4.9
2022-12-22,0.18055766192858677,,,15.9,9.8,5.7
2022-12-23,0.0,,,1.0,-4.5,-8.0
2022-12-24,0.0,,,3.8,-1.9,-5.4
2022-12-25,0.0,,,7.7,1.2,-3.4
2022-12-26,0.0,,,13.7,5.6,-0.5
2022-12-27,0.0,,,11.4,6.5,1.2
2022-12-28,0.0,,,24.1,12.3,5.1
2022-12-29,0.7350313744344967,,,25.8,20.5,18.4
2022-12-30,9.071770083445786,,,21.6,17.7,14.8
2022-12-31,0.0,,,22.9,16.3,11.6
2023-01-01,0.0,,,26.2,19.4,14.9
2023-01-02,0.04544254371485696,,,23.6,22.0,20.2
2023-01-03,0.3479302530628764,,,24.6,21.3,17.4
2023-01-04,0.025627015821146154,,,20.4,16.0,11.7
2023-01-05,0.0,,,20.5,14.1,8.1
2023-01-06,0.0,,,24.5,15.7,10.0
2023-01-07,0.034302543808524585,,,24.0,19.7,17.1
2023-01-08,45.78401986710418,,,21.7,17.3,12.9
2023-01-09,0.0,,,19.6,14.0,9.7
2023-01-10,0.0,,,22.9,17.0,12.4
2023-01-11,0.18346954867927137,,,25.8,20.3,17.2
2023-01-12,1.1908823565715492,,,22.0,17.9,14.3
2023-01-13,0.0,,,15.1,11.0,6.7
2023-01-14,0.0,,,16.8,9.8,3.6
2023-01-15,0.02442990917338832,,,22.7,15.3,10.6
2023-01-16,0.6963865633133731,,,23.6,20.5,18.2
2023-01-17,0.0,,,24.7,19.3,16.0
2023-01-18,0.24041600733665539,,,24.3,21.5,20.1
2023-01-19,0.0,,,19.6,15.4,10.9
2023-01-20,0.13251779319690504,,,15.9,12.3,10.9
2023-01-21,0.4364994589730309,,,13.3,11.5,10.2
2023-01-22,0.0,,,14.6,10.4,7.1
2023-01-23,0.0,,,13.5,8.5,2.6
2023-01-24,39.96829302244176,,,19.4,12.6,9.1
2023-01-25,0.0,,,12.1,8.6,4.9
2023-01-26,0.0,,,13.2,6.8,2.0
2023-01-27,0.0,,,13.9,7.9,2.0
2023-01-28,0.0,,,20.9,15.7,11.9
2023-01-29,6.040441436851361,,,21.0,19.3,17.8
2023-01-30,0.0,,,19.7,12.0,7.3
2023-01-31,0.0,,,7.7,5.3,3.2
2023-02-01,0.07255244872442594,,,8.5,4.8,3.1
2023-02-02,0.0,,,6.6,4.8,4.0
2023-02-03,0.0,,,13.5,6.9,3.9
2023-02-04,0.0,,,17.0,8.6,3.0
2023-02-05,0.0,,,22.0,13.6,7.5
2023-02-06,0.0,,,23.1,17.3,13.7
2023-02-07,0.0,,,24.2,19.5,16.6
2023-02-08,17.397231234480987,,,23.9,19.1,13.9
2023-02-09,0.0,,,20.6,11.6,5.6
2023-02-10,0.11280765243390263,,,16.7,11.7,8.2
2023-02-11,0.0,,,11.3,7.1,2.7
2023-02-12,0.010189455437350767,,,16.6,8.8,2.9
2023-02-13,0.0,,,21.7,12.5,5.1
2023-02-14,3.45793456991331,,,25.0,19.6,14.9
2023-02-15,2.3234129661914675,,,25.1,20.2,16.6
2023-02-16,1.4413021796138388,,,22.6,18.0,11.8
2023-02-17,0.29618669918274576,,,12.2,7.4,2.9
2023-02-18,0.5164731451112727,,,13.2,7.3,2.3
2023-02-19,0.4098015566399561,,,22.1,13.1,7.9
2023-02-20,0.0,,,25.1,19.5,15.9
2023-02-21,0.0,,,26.6,21.6,18.7
2023-02-22,0.1617504576887366,,,27.1,22.4,20.1
2023-02-23,0.0,,,28.3,23.2,20.7
2023-02-24,3.1029174249833957,,,27.0,22.4,20.0
2023-02-25,0.0003830226262283995,,,27.1,22.1,18.8
2023-02-26,0.0,,,26.7,22.4,19.5
2023-02-27,0.0,,,25.8,22.6,20.7
2023-02-28,0.0,,,28.3,20.6,15.6
2023-03-01,0.0,,,28.3,23.8,21.0
2023-03-02,4.915058241572159,,,27.0,24.0,22.3
2023-03-03,0.03839491485878686,,,23.0,18.3,12.5
2023-03-04,0.0,,,24.2,15.8,8.9
2023-03-05,0.0,,,24.9,17.6,11.1
2023-03-06,0.0,,,27.2,20.3,14.6
2023-03-07,0.0,,,28.5,23.3,20.2
2023-03-08,0.0,,,29.2,23.5,19.3
2023-03-09,0.0,,,29.1,23.4,19.9
2023-03-10,0.0,,,25.8,22.2,20.0
2023-03-11,0.0,,,28.8,23.2,19.6
2023-03-12,0.0,,,26.3,23.6,21.2
2023-03-13,0.009273883312921383,,,20.7,16.4,12.7
2023-03-14,0.1882617606535598,,,19.1,15.0,10.9
2023-03-15,0.0,,,21.7,15.1,9.2
2023-03-16,0.9744840229263279,,,24.7,20.3,16.8
2023-03-17,33.754991281674116,,,21.7,14.0,7.8
2023-03-18,0.07561701060481696,,,12.7,10.4,8.2
2023-03-19,0.1192265483860481,,,13.5,9.6,5.8
2023-03-20,0.0,,,13.8,9.3,5.0
2023-03-21,0.006134965142139508,,,23.1,17.2,11.9
2023-03-22,0.24922378144234955,,,26.6,22.1,19.5
2023-03-23,0.0,,,28.1,23.2,20.0
2023-03-24,0.0,,,28.4,23.7,21.7
2023-03-25,0.0,,,26.9,22.4,18.2
2023-03-26,0.0,,,24.7,19.4,14.4
2023-03-27,0.0,,,26.3,22.2,19.5
2023-03-28,1.6050774127119962,,,24.4,20.9,18.4
2023-03-29,0.02321779802973429,,,21.5,16.3,13.9
2023-03-30,0.0,,,25.5,20.0,16.2
2023-03-31,2.7649687441989657,,,28.7,24.0,20.8
2023-04-01,0.0,,,29.0,24.0,19.2
2023-04-02,0.16251222092924517,,,27.7,22.2,17.7
2023-04-03,0.0,,,30.7,25.0,21.6
2023-04-04,5.654195913064625,,,29.2,25.1,21.6
2023-04-05,3.857548059220214,,,28.4,23.9,20.0
2023-04-06,22.977867740578176,,,19.6,16.8,13.9
2023-04-07,29.973842200657792,,,19.5,16.0,13.8
2023-04-08,0.5772614709964576,,,21.5,14.9,12.1
2023-04-09,0.0,,,22.9,18.6,15.1
2023-04-10,0.0,,,20.8,18.6,15.8
2023-04-11,0.0,,,23.2,18.7,14.1
2023-04-12,0.0,,,23.5,18.1,13.2
2023-04-13,0.0,,,24.6,18.1,12.3
2023-04-14,0.0056802686693242154,,,26.5,20.8,15.1
2023-04-15,6.015660854039654,,,28.6,22.9,20.1
2023-04-16,1.8475513290114511,,,22.9,19.2,14.1
