date,ndvi_mean
2019-01-01,0.4583517028253945
2019-01-17,0.45049458282107296
2019-02-02,0.4537760483506186
2019-02-18,0.46401777307826114
2019-03-06,0.5050101076979107
2019-03-22,0.5411636817448977
2019-04-07,0.591851758437014
2019-04-23,0.5975241740448433
2019-05-09,0.5776345202527574
2019-05-25,0.6172749723104349
2019-06-10,0.6293083429273519
2019-06-26,0.6051878021474824
2019-07-12,0.5770655342586897
2019-07-28,0.5497191680669575
2019-08-13,0.544565864233679
2019-08-29,0.5592605040125654
2019-09-14,0.5798324130009231
2019-09-30,0.5726416034351529
2019-10-16,0.5749433967168995
2019-11-01,0.5474278139108375
2019-11-17,0.47619862557210063
2019-12-03,0.4805631597966544
2019-12-19,0.45709432646971143
2020-01-01,0.4287571613223657
2020-01-17,0.4590872336091847
2020-02-02,0.4791676136441075
2020-02-18,0.49400403021647127
2020-03-05,0.47921929157008525
2020-03-21,0.5739619683152316
2020-04-06,0.6028040361159596
2020-04-22,0.6071854836741244
2020-05-08,0.60581930510229
2020-05-24,0.6204164856587594
2020-06-09,0.6002589897028181
2020-06-25,0.5613910711017301
2020-07-11,0.5840869375655551
2020-07-27,0.6101960154783029
2020-08-12,0.5830241409260118
2020-08-28,0.5637367381780356
2020-09-13,0.5847509831930024
2020-09-29,0.5719902600854483
2020-10-15,0.5362831245588832
2020-10-31,0.5305225910442652
2020-11-16,0.5166568883426114
2020-12-02,0.44490702068024246
2020-12-18,0.42319071198708264
2021-01-01,0.4235751842007862
2021-01-17,0.4108950342358763
2021-02-02,0.4225077521313327
2021-02-18,0.3835687929396732
2021-03-06,0.4413338297669645
2021-03-22,0.47719137637991327
2021-04-07,0.562204098427413
2021-04-23,0.5889403194235971
2021-05-09,0.5070598096075186
2021-05-25,0.5794890458689428
2021-06-10,0.6261915294770812
2021-06-26,0.6055348362309209
2021-07-12,0.614646562387254
2021-07-28,0.5998666313071431
2021-08-13,0.591157498436047
2021-08-29,0.6011565279496471
2021-09-14,0.5843844281154964
2021-09-30,0.5954182779929104
2021-10-16,0.5895661652069585
2021-11-01,0.5591316413200482
2021-11-17,0.5269515565545079
2021-12-03,0.5036069032251386
2021-12-19,0.5388727755650045
2022-01-01,0.48758530439414033
2022-01-17,0.43492384659860045
2022-02-02,0.4084850355173571
2022-02-18,0.40415428660770014
2022-03-06,0.4241046293717144
2022-03-22,0.479114246459358
2022-04-07,0.5059413167897758
2022-04-23,0.5999517104357011
2022-05-09,0.5743594571921705
2022-05-25,0.6112346050202148
2022-06-10,0.5288181915554393
2022-06-26,0.49870004912481325
2022-07-12,0.4814165875162115
2022-07-28,0.47438546993458414
2022-08-13,0.5173302058897921
2022-08-29,0.6097848312963748
2022-09-14,0.5996545845396126
2022-09-30,0.5288168551882007
2022-10-16,0.4981223904590527
2022-11-01,0.5443750463577808
2022-11-17,0.5048167407580839
2022-12-03,0.530364954962499
2022-12-19,0.4598629088580853
2023-01-01,0.4057809420571077
2023-01-17,0.41252096777327435
2023-02-02,0.41395575956888897
2023-02-18,0.4977840390093741
2023-03-06,0.5254415175346318
2023-03-22,0.5450934708690989
2023-04-07,0.5768408862195431
2023-04-23,0.5904652813423374
2023-05-09,0.5891848700178289
2023-05-25,0.6118831542506078
2023-06-10,0.5878648645405993
2023-06-26,0.5593301248961274
2023-07-12,0.5443239530285775
2023-07-28,0.5076971698187462
2023-08-13,0.45373395760491164
2023-08-29,0.4388087107250878
2023-09-14,0.4742817246366807
2023-09-30,0.5194216607131475
2023-10-16,0.5186030250246012
2023-11-01,0.5295271229392726
2023-11-17,0.5111548330797822
2023-12-03,0.5225034428763642
2023-12-19,0.4890362107393419
2024-01-01,0.4649132397451649
2024-01-17,0.4179603299295868
2024-02-02,0.44396703271058696
2024-02-18,0.4508473550527906
2024-03-05,0.5331551455347564
2024-03-21,0.5858527193307935
2024-04-06,0.5808330677588308
2024-04-22,0.5421575434400222
2024-05-08,0.6121745578726991
2024-05-24,0.6260019710301653
2024-06-09,0.5891876801682617
2024-06-25,0.6024963263612543
2024-07-11,0.5072271107300026
2024-07-27,0.598200467488876
2024-08-12,0.5842146818630968
2024-08-28,0.5963774242728257
2024-09-13,0.5702591965204891
2024-09-29,0.536429117129837
2024-10-15,0.4798290392762241
2024-10-31,0.44962978415735194
2024-11-16,0.5354798812350625
2024-12-02,0.5041561410836576
2024-12-18,0.4859846850617286
2025-01-01,0.47400678093768794
2025-01-17,0.40831784778435387
2025-02-02,0.44605306055670235
2025-02-18,0.44463625625282993
2025-03-06,0.4638524466335045
2025-03-22,0.5087623061962242
2025-04-07,0.5578869565713304
2025-04-23,0.5943712130645086
2025-05-09,0.5742494956603197
2025-05-25,0.5744528046419838
2025-06-10,0.5994476231282437
2025-06-26,0.5955793770984261
2025-07-12,0.5850376729354202
2025-07-28,0.5736484298998313
2025-08-13,0.5821719687059916
2025-08-29,0.5974349117282525
2025-09-14,0.5646699446558054
2025-09-30,0.5424857875851604
