date,soil_surface_moisture,soil_rootzone_moisture
2020-02-05,19.63417995106462,122.5542336433005
2020-02-17,17.4272813360319,120.99306582313321
2020-02-20,17.564395150484412,117.28776042773005
2020-02-23,17.021350502430714,115.01630009205961
2020-02-26,18.54948236757887,114.49297866193874
2020-02-29,19.178462436464276,115.68495307201908
2020-03-03,20.640178347226616,123.01506244369894
2020-03-06,20.899094349073632,127.84727909272958
2020-03-09,18.997870797058336,128.83423684531166
2020-03-12,18.435632536714667,126.23068518706793
2020-03-15,17.179875205808216,122.94591433813663
2020-03-18,15.810239450409053,117.56453439687003
2020-03-21,16.404290768932107,111.97447978269891
2020-03-24,16.46118262567142,109.17048261769945
2020-03-27,14.435364529267744,105.68158861458167
2020-03-30,14.120694271410377,100.65526627486027
2020-04-02,13.160986718596664,96.15074606271367
2020-04-05,12.115496696595578,90.79942683523129
2020-04-08,10.751239604628585,84.79352854674055
2020-04-11,10.263944733295132,78.51607522021557
2020-04-14,11.00010916763048,75.85978092164862
2020-04-17,9.207576238306212,71.25120595313055
2020-04-20,8.766283703146529,66.88380455871825
2020-04-23,7.975792115142765,61.903084809071025
2020-04-26,7.267410677827348,57.09112501727203
2020-04-29,8.950250301561171,54.51096195481575
2020-05-02,9.124443256171125,57.16850874675941
2020-05-05,7.9315031740628505,56.69479439791014
2020-05-08,6.453742503385442,53.270187704762385
2020-05-11,5.938172927211786,48.044674966661965
2020-05-14,6.918199762902545,45.24106936380635
2020-05-17,5.767056622458884,44.584878338422584
2020-05-20,5.860867632212943,41.71430095412026
2020-05-23,8.354546241694214,41.57898339331686
2020-05-26,7.180406432248736,46.176701155842274
2020-05-29,6.809759912177359,45.68660042020237
2020-06-01,6.140655449554501,45.013344299116646
2020-06-04,7.014511529769796,43.782309457076515
2020-06-07,6.854994731548265,43.47258173292744
2020-06-10,10.634680149273619,48.72784860553462
2020-06-13,9.433689165215561,50.96844081339504
2020-06-16,13.395278757624197,59.227059169212545
2020-06-19,14.256330335266727,71.81142414738684
2020-06-22,12.31510619008571,80.6715809183262
2020-06-25,10.285052713699129,77.69848112216444
2020-06-28,9.698150172922519,73.11538300082093
2020-07-01,10.422372315258977,69.71629555123415
2020-07-04,9.638251692529172,71.31417057258518
2020-07-07,9.239913804779901,68.36719656137893
2020-07-10,8.543009128175708,62.98378750032774
2020-07-13,7.545147035422941,61.57511667709662
2020-07-16,11.210139535204824,58.11313014900899
2020-07-19,11.563020513694735,67.763802999423
2020-07-22,8.980924607727914,66.64957963186446
2020-07-25,13.078586187890023,71.14347952351486
2020-07-28,8.548028024225026,70.7549002872979
2020-07-31,7.186070212273901,63.87123057254605
2020-08-03,11.805431862996327,60.097062813147275
2020-08-06,9.163749770494208,66.73713021547944
2020-08-09,7.224935212959733,61.18466121406753
2020-08-12,7.733932338245355,56.77522913593896
2020-08-15,9.559264135850931,55.501688931654904
2020-08-18,12.682070559304238,62.40437316274301
2020-08-21,8.318030612611617,64.36613477012246
2020-08-24,7.965989467789147,60.68528611052122
2020-08-27,6.789619847858128,55.918199770159084
2020-08-30,10.51144885436888,51.928556058165626
2020-09-02,9.16213960976499,60.13563938977402
2020-09-05,8.428485515047457,57.443897981860175
2020-09-08,7.304852160191397,56.03508613404497
2020-09-11,6.336720260963994,50.928466590139635
2020-09-14,5.663705439227982,45.89542397672158
2020-09-17,5.422590776423222,41.73477929839837
2020-09-20,4.965004871672784,38.41745203487734
2020-09-23,5.948931332030613,35.85028230206709
2020-09-26,13.247195439980667,46.59541924895627
2020-09-29,12.485770371355002,57.459633337304986
2020-10-02,12.495186736009023,66.78926270110472
2020-10-05,11.804453374126124,74.02255880373072
2020-10-08,13.026152977492504,77.39931275688294
2020-10-11,18.167945941000234,83.3583516575191
2020-10-14,20.94720611212227,111.7760653719319
2020-10-20,16.82527847543773,117.91225614288552
2020-10-23,17.83698463107361,115.16888563974376
2020-10-26,17.201221848416566,116.52435494587272
2020-10-29,18.45102260671258,115.32788636426302
2020-11-01,18.233110768868183,117.24712001979455
2020-11-04,18.668002320314017,118.96118866605872
2020-11-07,17.50368049659396,119.56112034928317
2020-11-10,17.492201267499393,117.62159444874936
2020-11-13,17.267757289658373,115.89709454674605
2020-11-16,17.41074711789945,114.88135579593018
2020-11-19,17.60432617073068,114.25420347916135
2020-11-22,16.98214393190892,113.43044446919792
2020-11-25,16.799137480507767,111.51556331832255
2020-11-28,16.794101580406526,109.95702862335014
2020-12-01,16.76162377985854,108.2783581431041
2020-12-04,16.344534409033834,107.49920006425248
2020-12-07,17.353170254484702,107.22892301042779
2020-12-10,19.510418939527217,112.88528655720013
2020-12-13,17.42550015932702,114.84918709494941
2020-12-16,17.33659724165162,114.29257628223337
2020-12-19,17.182264777975984,113.56001917631016
2020-12-22,17.929998269855734,113.12386462695547
2020-12-25,19.45640922317567,116.76470814796987
2020-12-28,19.913708348033985,118.94134879119349
2020-12-31,21.372658745067813,125.59751831264225
