date,precip_mm_sum,soil_surface_moisture,soil_rootzone_moisture,ndvi,t2m_mean,t2m_max,t2m_min
2019-02-26,0.0,25.399999618530277,137.23440875838287,0.7435541277588612,27.0,27.0,17.7
2019-02-27,0.0,25.399999618530277,137.23440875838287,0.7435541277588612,27.0,27.0,17.9
2019-02-28,3.889292623968619,25.399999618530277,137.23440875838287,0.7435541277588612,27.3,27.3,18.2
2019-03-01,0.4810688875999707,25.399999618530277,137.23440875838287,0.7435541277588612,27.4,27.4,17.6
2019-03-02,4.42019308985424,25.399999618530277,137.23440875838287,0.7435541277588612,26.3,26.3,17.8
2019-03-03,1.6797188822608071,25.399999618530277,137.23440875838287,0.7435541277588612,25.8,25.8,19.0
2019-03-04,0.0,25.399999618530277,137.23440875838287,0.7435541277588612,26.8,26.8,17.4
2019-03-05,0.0,25.399999618530277,137.23440875838287,0.7435541277588612,26.0,26.0,17.2
2019-03-06,0.0,25.399999618530277,137.23440875838287,0.6018993483498467,26.6,26.6,18.2
2019-03-07,0.0,25.399999618530277,137.23440875838287,0.6018993483498467,26.5,26.5,19.1
2019-03-08,1.2818647011854578,25.399999618530277,137.23440875838287,0.6018993483498467,25.5,25.5,19.3
2019-03-09,0.0,25.399999618530277,137.23440875838287,0.6018993483498467,26.1,26.1,17.7
2019-03-10,9.157139430860717,25.399999618530277,137.23440875838287,0.6018993483498467,26.9,26.9,18.9
2019-03-11,9.335683723788389,25.399999618530277,137.23440875838287,0.6018993483498467,25.7,25.7,19.7
2019-03-12,0.820239118102605,25.399999618530277,137.23440875838287,0.6018993483498467,25.2,25.2,18.1
2019-03-13,0.0,25.399999618530277,137.23440875838287,0.6018993483498467,26.6,26.6,16.8
2019-03-14,0.0,25.399999618530277,137.23440875838287,0.6018993483498467,25.8,25.8,17.9
2019-03-15,0.0,25.399999618530277,137.23440875838287,0.6018993483498467,25.5,25.5,17.9
2019-03-16,0.3590101402018016,25.399999618530277,137.23440875838287,0.6018993483498467,25.4,25.4,17.9
2019-03-17,2.316154469059824,25.399999618530277,137.23440875838287,0.6018993483498467,24.9,24.9,17.8
2019-03-18,0.0654362774815386,25.399999618530277,137.23440875838287,0.6018993483498467,24.7,24.7,17.8
2019-03-19,0.0,25.399999618530277,137.23440875838287,0.6018993483498467,25.6,25.6,19.0
2019-03-20,0.0,25.399999618530277,137.23440875838287,0.6018993483498467,25.4,25.4,18.2
2019-03-21,0.0,25.399999618530277,137.23440875838287,0.6018993483498467,24.5,24.5,17.0
2019-03-22,0.0,25.399999618530277,137.23440875838287,0.5918126332799473,24.8,24.8,19.7
2019-03-23,0.0,25.399999618530277,137.23440875838287,0.5918126332799473,26.0,26.0,17.7
2019-03-24,0.0331167952148389,25.399999618530277,137.23440875838287,0.5918126332799473,26.1,26.1,18.0
2019-03-25,6.088400433628358,25.399999618530277,137.23440875838287,0.5918126332799473,25.1,25.1,18.2
2019-03-26,0.0,25.399999618530277,137.23440875838287,0.5918126332799473,25.1,25.1,19.1
2019-03-27,0.0299593093927091,25.399999618530277,137.23440875838287,0.5918126332799473,24.7,24.7,18.6
2019-03-28,0.0,25.399999618530277,137.23440875838287,0.5918126332799473,24.1,24.1,19.9
2019-03-29,1.9407548093038296,25.399999618530277,137.23440875838287,0.5918126332799473,24.2,24.2,19.7
2019-03-30,6.176986870925081,25.399999618530277,137.23440875838287,0.5918126332799473,24.3,24.3,20.0
2019-03-31,0.0,25.399999618530277,137.23440875838287,0.5918126332799473,26.2,26.2,17.6
2019-04-01,0.0,25.399999618530277,137.23440875838287,0.5918126332799473,26.2,26.2,19.0
2019-04-02,0.0,25.399999618530277,137.23440875838287,0.5918126332799473,26.0,26.0,19.7
2019-04-03,0.0,25.399999618530277,137.23440875838287,0.5918126332799473,26.3,26.3,19.3
2019-04-04,6.673111571332489,25.399999618530277,137.23440875838287,0.5918126332799473,25.5,25.5,20.4
2019-04-05,0.0,25.399999618530277,137.23440875838287,0.5918126332799473,25.7,25.7,19.5
2019-04-06,0.0,25.399999618530277,137.23440875838287,0.5918126332799473,26.2,26.2,18.6
2019-04-07,1.027394355940849,25.399999618530277,137.23440875838287,0.6080445399772276,26.8,26.8,18.5
2019-04-08,1.589311530722267,25.399999618530277,137.23440875838287,0.6080445399772276,26.3,26.3,18.7
2019-04-09,2.164202596996974,25.399999618530277,137.23440875838287,0.6080445399772276,25.4,25.4,18.7
2019-04-10,0.0,25.399999618530277,137.23440875838287,0.6080445399772276,25.2,25.2,20.2
2019-04-11,3.212037547942131,25.399999618530277,137.23440875838287,0.6080445399772276,24.7,24.7,19.2
2019-04-12,0.0,25.399999618530277,137.23440875838287,0.6080445399772276,27.2,27.2,20.8
2019-04-13,0.7616683539678776,25.399999618530277,137.23440875838287,0.6080445399772276,27.1,27.1,18.6
2019-04-14,0.0,25.399999618530277,137.23440875838287,0.6080445399772276,26.5,26.5,18.7
2019-04-15,0.6306569133164089,25.399999618530277,137.23440875838287,0.6080445399772276,26.7,26.7,18.4
2019-04-16,0.0,25.399999618530277,137.23440875838287,0.6080445399772276,25.6,25.6,19.9
2019-04-17,3.911105560659258,25.399999618530277,137.23440875838287,0.6080445399772276,25.2,25.2,18.7
2019-04-18,1.4653157783105306,25.399999618530277,137.23440875838287,0.6080445399772276,25.8,25.8,19.1
2019-04-19,0.0,25.399999618530277,137.23440875838287,0.6080445399772276,26.7,26.7,18.2
2019-04-20,0.0,25.399999618530277,137.23440875838287,0.6080445399772276,26.4,26.4,18.1
2019-04-21,0.9790174532048176,25.399999618530277,137.23440875838287,0.6080445399772276,25.3,25.3,18.5
2019-04-22,6.380704675103219,25.399999618530277,137.23440875838287,0.6080445399772276,26.4,26.4,19.3
2019-04-23,1.1972000490630443,25.399999618530277,137.23440875838287,0.6112850963331988,26.3,26.3,18.9
2019-04-24,1.166503700988356,25.399999618530277,137.23440875838287,0.6112850963331988,25.5,25.5,18.7
2019-04-25,0.2355090594294009,25.399999618530277,137.23440875838287,0.6112850963331988,26.2,26.2,17.9
2019-04-26,0.0,25.399999618530277,137.23440875838287,0.6112850963331988,27.3,27.3,18.8
2019-04-27,0.0,25.399999618530277,137.23440875838287,0.6112850963331988,28.4,28.4,18.8
2019-04-28,0.0,25.399999618530277,137.23440875838287,0.6112850963331988,28.4,28.4,19.2
2019-04-29,6.556424749976838,25.399999618530277,137.23440875838287,0.6112850963331988,27.1,27.1,20.1
2019-04-30,16.530809964576946,25.399999618530277,137.23440875838287,0.6112850963331988,28.2,28.2,19.9
2019-05-01,0.0,25.399999618530277,137.23440875838287,0.6112850963331988,28.6,28.6,19.5
2019-05-02,0.0,25.399999618530277,137.23440875838287,0.6112850963331988,28.9,28.9,19.1
2019-05-03,0.0,25.399999618530277,137.23440875838287,0.6112850963331988,28.8,28.8,21.2
2019-05-04,0.0,25.399999618530277,137.23440875838287,0.6112850963331988,28.1,28.1,19.6
2019-05-05,0.0503082368796987,25.399999618530277,137.23440875838287,0.6112850963331988,28.5,28.5,19.7
2019-05-06,0.788990672621482,25.399999618530277,137.23440875838287,0.6112850963331988,28.5,28.5,19.6
2019-05-07,0.0,25.399999618530277,137.23440875838287,0.6112850963331988,27.3,27.3,19.1
2019-05-08,0.0,25.399999618530277,137.23440875838287,0.6112850963331988,27.1,27.1,20.7
2019-05-09,0.0,25.399999618530277,137.23440875838287,0.6075560354004063,26.7,26.7,20.6
2019-05-10,2.9012988402984976,25.399999618530277,137.23440875838287,0.6075560354004063,26.9,26.9,20.4
2019-05-11,0.1619434606934857,25.399999618530277,137.23440875838287,0.6075560354004063,27.8,27.8,20.5
2019-05-12,0.0,25.399999618530277,137.23440875838287,0.6075560354004063,28.5,28.5,20.5
2019-05-13,0.0,25.399999618530277,137.23440875838287,0.6075560354004063,28.3,28.3,20.8
2019-05-14,0.0,25.399999618530277,137.23440875838287,0.6075560354004063,28.4,28.4,20.8
2019-05-15,0.0,25.399999618530277,137.23440875838287,0.6075560354004063,29.7,29.7,21.4
2019-05-16,0.0,25.399999618530277,137.23440875838287,0.6075560354004063,28.7,28.7,20.6
2019-05-17,0.0,25.399999618530277,137.23440875838287,0.6075560354004063,27.6,27.6,20.4
2019-05-18,0.0,25.399999618530277,137.23440875838287,0.6075560354004063,27.9,27.9,20.1
2019-05-19,0.0,25.399999618530277,137.23440875838287,0.6075560354004063,28.2,28.2,21.3
2019-05-20,0.005048052834298,25.399999618530277,137.23440875838287,0.6075560354004063,27.8,27.8,21.1
2019-05-21,0.2355175912409262,25.399999618530277,137.23440875838287,0.6075560354004063,28.1,28.1,20.5
2019-05-22,1.675599032914054,25.399999618530277,137.23440875838287,0.6075560354004063,27.8,27.8,21.0
2019-05-23,9.22709575497306,25.399999618530277,137.23440875838287,0.6075560354004063,26.8,26.8,20.9
2019-05-24,7.312238429585067,25.399999618530277,137.23440875838287,0.6075560354004063,26.4,26.4,21.0
2019-05-25,17.58184692151202,25.399999618530277,137.23440875838287,0.6555027752548415,27.0,27.0,20.5
2019-05-26,10.843576988506104,25.399999618530277,137.23440875838287,0.6555027752548415,25.8,25.8,21.4
2019-05-27,2.871313430681852,25.399999618530277,137.23440875838287,0.6555027752548415,26.6,26.6,21.1
2019-05-28,17.179609401778347,25.399999618530277,137.23440875838287,0.6555027752548415,25.7,25.7,21.3
2019-05-29,4.604851459901522,25.399999618530277,137.23440875838287,0.6555027752548415,24.4,24.4,21.9
2019-05-30,0.9245224027138288,25.399999618530277,137.23440875838287,0.6555027752548415,25.3,25.3,21.1
2019-05-31,0.0,25.399999618530277,137.23440875838287,0.6555027752548415,26.3,26.3,20.2
2019-06-01,1.7031281505826736,25.399999618530277,137.23440875838287,0.6555027752548415,26.6,26.6,20.5
2019-06-02,0.0,25.399999618530277,137.23440875838287,0.6555027752548415,27.4,27.4,20.1
2019-06-03,0.0,25.399999618530277,137.23440875838287,0.6555027752548415,27.8,27.8,20.3
2019-06-04,0.0,25.399999618530277,137.23440875838287,0.6555027752548415,28.4,28.4,20.7
2019-06-05,0.1648345051215134,25.399999618530277,137.23440875838287,0.6555027752548415,28.3,28.3,20.8
2019-06-06,0.0,25.399999618530277,137.23440875838287,0.6555027752548415,28.2,28.2,21.0
2019-06-07,0.0,25.399999618530277,137.23440875838287,0.6555027752548415,27.6,27.6,21.7
2019-06-08,0.0,25.399999618530277,137.23440875838287,0.6555027752548415,28.0,28.0,21.3
2019-06-09,0.6415250127792544,25.399999618530277,137.23440875838287,0.6555027752548415,29.2,29.2,20.5
2019-06-10,0.0,25.399999618530277,137.23440875838287,0.7403137799424468,30.2,30.2,20.8
2019-06-11,1.4227961755939749,25.399999618530277,137.23440875838287,0.7403137799424468,28.3,28.3,20.4
2019-06-12,0.015708699439223,25.399999618530277,137.23440875838287,0.7403137799424468,29.6,29.6,20.2
2019-06-13,0.0718178620723334,25.399999618530277,137.23440875838287,0.7403137799424468,28.2,28.2,20.9
2019-06-14,0.0766691954183992,25.399999618530277,137.23440875838287,0.7403137799424468,28.5,28.5,20.4
2019-06-15,0.0555903307716698,25.399999618530277,137.23440875838287,0.7403137799424468,28.7,28.7,21.2
2019-06-16,0.0,25.399999618530277,137.23440875838287,0.7403137799424468,28.6,28.6,20.7
2019-06-17,0.0,25.399999618530277,137.23440875838287,0.7403137799424468,30.3,30.3,20.9
2019-06-18,0.0,25.399999618530277,137.23440875838287,0.7403137799424468,30.5,30.5,21.4
2019-06-19,0.0,25.399999618530277,137.23440875838287,0.7403137799424468,31.0,31.0,20.8
2019-06-20,0.0,25.399999618530277,137.23440875838287,0.7403137799424468,30.6,30.6,21.2
2019-06-21,3.536888530549221,25.399999618530277,137.23440875838287,0.7403137799424468,30.2,30.2,22.4
2019-06-22,0.0,25.399999618530277,137.23440875838287,0.7403137799424468,32.6,32.6,20.3
2019-06-23,0.0,25.399999618530277,137.23440875838287,0.7403137799424468,29.9,29.9,20.1
2019-06-24,0.0837000377600379,25.399999618530277,137.23440875838287,0.7403137799424468,27.9,27.9,21.1
2019-06-25,0.0,25.399999618530277,137.23440875838287,0.7403137799424468,28.5,28.5,22.3
2019-06-26,0.0,25.399999618530277,137.23440875838287,0.6808089704307654,29.3,29.3,20.1
2019-06-27,0.1067031083452272,25.399999618530277,137.23440875838287,0.6808089704307654,28.3,28.3,21.5
2019-06-28,0.0,25.399999618530277,137.23440875838287,0.6808089704307654,29.6,29.6,20.8
2019-06-29,0.242937472977028,25.399999618530277,137.23440875838287,0.6808089704307654,29.9,29.9,21.3
2019-06-30,0.0,25.399999618530277,137.23440875838287,0.6808089704307654,30.9,30.9,21.6
2019-07-01,0.0,25.399999618530277,137.23440875838287,0.6808089704307654,29.6,29.6,20.2
2019-07-02,0.0,25.399999618530277,137.23440875838287,0.6808089704307654,28.3,28.3,21.0
2019-07-03,0.0,25.399999618530277,137.23440875838287,0.6808089704307654,27.5,27.5,21.2
2019-07-04,0.0,25.399999618530277,137.23440875838287,0.6808089704307654,28.2,28.2,21.2
2019-07-05,0.0,25.399999618530277,137.23440875838287,0.6808089704307654,29.7,29.7,21.0
2019-07-06,0.0,25.399999618530277,137.23440875838287,0.6808089704307654,29.7,29.7,21.6
2019-07-07,0.0,25.399999618530277,137.23440875838287,0.6808089704307654,29.6,29.6,21.5
2019-07-08,1.5902244946422452,25.399999618530277,137.23440875838287,0.6808089704307654,27.9,27.9,20.6
2019-07-09,4.03438966916256,25.399999618530277,137.23440875838287,0.6808089704307654,27.9,27.9,21.7
2019-07-10,12.151819249201372,25.399999618530277,137.23440875838287,0.6808089704307654,28.9,28.9,21.2
2019-07-11,1.6276701884989546,25.399999618530277,137.23440875838287,0.6808089704307654,30.5,30.5,21.4
2019-07-12,0.0,25.399999618530277,137.23440875838287,0.6435031544214094,29.0,29.0,21.3
2019-07-13,0.0,25.399999618530277,137.23440875838287,0.6435031544214094,29.9,29.9,20.4
2019-07-14,0.0,25.399999618530277,137.23440875838287,0.6435031544214094,30.1,30.1,20.7
2019-07-15,0.4465741715739314,25.399999618530277,137.23440875838287,0.6435031544214094,29.2,29.2,21.5
2019-07-16,0.7518520431204411,25.399999618530277,137.23440875838287,0.6435031544214094,29.5,29.5,21.2
2019-07-17,0.0,25.399999618530277,137.23440875838287,0.6435031544214094,30.6,30.6,20.6
2019-07-18,0.6329413593750625,25.399999618530277,137.23440875838287,0.6435031544214094,29.1,29.1,20.9
2019-07-19,0.0,25.399999618530277,137.23440875838287,0.6435031544214094,29.7,29.7,20.5
2019-07-20,0.0,25.399999618530277,137.23440875838287,0.6435031544214094,30.3,30.3,21.7
2019-07-21,0.1987104094780138,25.399999618530277,137.23440875838287,0.6435031544214094,29.9,29.9,21.7
2019-07-22,0.0,25.399999618530277,137.23440875838287,0.6435031544214094,29.1,29.1,21.4
2019-07-23,0.0,25.399999618530277,137.23440875838287,0.6435031544214094,28.6,28.6,20.8
2019-07-24,1.464561981992663,25.399999618530277,137.23440875838287,0.6435031544214094,30.1,30.1,21.5
2019-07-25,0.0,25.399999618530277,137.23440875838287,0.6435031544214094,28.9,28.9,21.1
2019-07-26,0.0912423835791942,25.399999618530277,137.23440875838287,0.6435031544214094,28.7,28.7,20.9
2019-07-27,0.0,25.399999618530277,137.23440875838287,0.6435031544214094,31.2,31.2,21.9
2019-07-28,0.7429837515544454,25.399999618530277,137.23440875838287,0.7151108290642384,29.7,29.7,21.1
2019-07-29,2.3008348576309925,25.399999618530277,137.23440875838287,0.7151108290642384,27.0,27.0,22.7
2019-07-30,0.6823558315246987,25.399999618530277,137.23440875838287,0.7151108290642384,28.5,28.5,20.9
2019-07-31,2.8913327897342023,25.399999618530277,137.23440875838287,0.7151108290642384,28.4,28.4,21.1
2019-08-01,3.98240328934118,25.399999618530277,137.23440875838287,0.7151108290642384,27.9,27.9,22.2
2019-08-02,0.4412847142878964,25.399999618530277,137.23440875838287,0.7151108290642384,28.9,28.9,22.0
2019-08-03,0.0,25.399999618530277,137.23440875838287,0.7151108290642384,29.1,29.1,20.9
2019-08-04,10.07899224661721,25.399999618530277,137.23440875838287,0.7151108290642384,29.8,29.8,21.7
2019-08-05,0.0,25.399999618530277,137.23440875838287,0.7151108290642384,30.3,30.3,21.2
2019-08-06,0.0,25.399999618530277,137.23440875838287,0.7151108290642384,29.7,29.7,21.3
2019-08-07,0.3270760256811234,25.399999618530277,137.23440875838287,0.7151108290642384,28.9,28.9,21.8
2019-08-08,0.0,25.399999618530277,137.23440875838287,0.7151108290642384,29.8,29.8,21.6
2019-08-09,0.0,25.399999618530277,137.23440875838287,0.7151108290642384,28.4,28.4,21.5
2019-08-10,0.0,25.399999618530277,137.23440875838287,0.7151108290642384,30.0,30.0,21.1
2019-08-11,0.0,25.399999618530277,137.23440875838287,0.7151108290642384,29.8,29.8,21.0
2019-08-12,0.0,25.399999618530277,137.23440875838287,0.7151108290642384,29.0,29.0,20.5
2019-08-13,0.0,25.399999618530277,137.23440875838287,0.6997228948998406,29.5,29.5,20.6
2019-08-14,0.0140605637836893,25.399999618530277,137.23440875838287,0.6997228948998406,30.8,30.8,20.8
2019-08-15,0.0,25.399999618530277,137.23440875838287,0.6997228948998406,30.8,30.8,20.9
2019-08-16,14.681280577999493,25.399999618530277,137.23440875838287,0.6997228948998406,29.0,29.0,22.0
2019-08-17,1.7030929759770683,25.399999618530277,137.23440875838287,0.6997228948998406,28.9,28.9,21.0
2019-08-18,2.032764266857266,25.399999618530277,137.23440875838287,0.6997228948998406,27.8,27.8,22.4
2019-08-19,1.6468451162281936,25.399999618530277,137.23440875838287,0.6997228948998406,29.3,29.3,20.7
2019-08-20,4.210990086027944,25.399999618530277,137.23440875838287,0.6997228948998406,30.7,30.7,22.0
2019-08-21,0.0,25.399999618530277,137.23440875838287,0.6997228948998406,29.2,29.2,21.2
2019-08-22,1.4789976083259924,25.399999618530277,137.23440875838287,0.6997228948998406,27.7,27.7,21.7
2019-08-23,0.0362185542200778,25.399999618530277,137.23440875838287,0.6997228948998406,28.2,28.2,22.0
2019-08-24,0.0,25.399999618530277,137.23440875838287,0.6997228948998406,29.7,29.7,21.7
2019-08-25,0.0,25.399999618530277,137.23440875838287,0.6997228948998406,29.5,29.5,21.6
2019-08-26,0.0,25.399999618530277,137.23440875838287,0.6997228948998406,30.4,30.4,21.4
2019-08-27,0.0,25.399999618530277,137.23440875838287,0.6997228948998406,30.5,30.5,20.5
2019-08-28,0.0,25.399999618530277,137.23440875838287,0.6997228948998406,28.0,28.0,20.7
2019-08-29,1.1472519310335585,25.399999618530277,137.23440875838287,0.7141049919267319,27.8,27.8,21.4
2019-08-30,0.8424180883980671,25.399999618530277,137.23440875838287,0.7141049919267319,28.8,28.8,21.2
2019-08-31,0.0,25.399999618530277,137.23440875838287,0.7141049919267319,29.0,29.0,21.9
2019-09-01,0.0725369611895696,25.399999618530277,137.23440875838287,0.7141049919267319,29.0,29.0,21.2
2019-09-02,0.1221385574075936,25.399999618530277,137.23440875838287,0.7141049919267319,28.8,28.8,20.9
2019-09-03,0.0,25.399999618530277,137.23440875838287,0.7141049919267319,28.7,28.7,22.5
2019-09-04,0.3698996883737054,25.399999618530277,137.23440875838287,0.7141049919267319,30.3,30.3,22.1
2019-09-05,0.3907009175316118,25.399999618530277,137.23440875838287,0.7141049919267319,28.6,28.6,21.8
2019-09-06,0.0,25.399999618530277,137.23440875838287,0.7141049919267319,29.5,29.5,21.3
2019-09-07,2.384878404771779,25.399999618530277,137.23440875838287,0.7141049919267319,29.1,29.1,21.5
2019-09-08,13.11736025739141,25.399999618530277,137.23440875838287,0.7141049919267319,28.5,28.5,22.1
2019-09-09,5.102212718978121,25.399999618530277,137.23440875838287,0.7141049919267319,28.5,28.5,21.5
2019-09-10,13.48208868567468,25.399999618530277,137.23440875838287,0.7141049919267319,28.1,28.1,21.6
2019-09-11,1.2125941599371513,25.399999618530277,137.23440875838287,0.7141049919267319,28.2,28.2,21.3
2019-09-12,0.0,25.399999618530277,137.23440875838287,0.7141049919267319,28.2,28.2,23.3
2019-09-13,0.0,25.399999618530277,137.23440875838287,0.7141049919267319,29.1,29.1,21.6
2019-09-14,0.0,25.399999618530277,137.23440875838287,0.5890109249747826,29.4,29.4,21.2
2019-09-15,0.0,25.399999618530277,137.23440875838287,0.5890109249747826,29.0,29.0,21.0
2019-09-16,0.4739312366509388,25.399999618530277,137.23440875838287,0.5890109249747826,29.0,29.0,21.9
2019-09-17,0.0,25.399999618530277,137.23440875838287,0.5890109249747826,28.5,28.5,22.1
2019-09-18,9.998958829434198,25.399999618530277,137.23440875838287,0.5890109249747826,28.5,28.5,22.1
2019-09-19,0.2664332718380291,25.399999618530277,137.23440875838287,0.5890109249747826,27.0,27.0,21.5
2019-09-20,0.4357702412599244,25.399999618530277,137.23440875838287,0.5890109249747826,26.8,26.8,21.7
2019-09-21,1.8846607646936564,25.399999618530277,137.23440875838287,0.5890109249747826,25.7,25.7,22.2
2019-09-22,4.1695167188139735,25.399999618530277,137.23440875838287,0.5890109249747826,27.0,27.0,21.9
2019-09-23,10.18545053809396,25.399999618530277,137.23440875838287,0.5890109249747826,27.4,27.4,22.1
2019-09-24,14.786179442675696,25.399999618530277,137.23440875838287,0.5890109249747826,26.2,26.2,22.7
2019-09-25,24.998574649203697,25.399999618530277,137.23440875838287,0.5890109249747826,27.5,27.5,22.1
2019-09-26,12.523499157958277,25.399999618530277,137.23440875838287,0.5890109249747826,24.4,24.4,22.1
2019-09-27,18.24932005312252,25.399999618530277,137.23440875838287,0.5890109249747826,26.3,26.3,22.8
2019-09-28,1.039883897012001,25.399999618530277,137.23440875838287,0.5890109249747826,28.2,28.2,21.7
2019-09-29,4.240229656398673,25.399999618530277,137.23440875838287,0.5890109249747826,27.9,27.9,21.8
2019-09-30,3.230597862734012,25.399999618530277,137.23440875838287,0.7294230079802189,26.1,26.1,21.5
2019-10-01,21.47811793788415,25.399999618530277,137.23440875838287,0.7294230079802189,26.9,26.9,21.8
2019-10-02,13.798246465641531,25.399999618530277,137.23440875838287,0.7294230079802189,26.8,26.8,22.4
2019-10-03,7.60562230671443,25.399999618530277,137.23440875838287,0.7294230079802189,27.0,27.0,22.7
2019-10-04,29.97534361574317,25.399999618530277,137.23440875838287,0.7294230079802189,25.6,25.6,23.3
