date,precip_mm_sum,soil_surface_moisture,soil_rootzone_moisture,ndvi,t2m_mean,t2m_max,t2m_min,month,t2m_mean_anomaly_clim,t2m_mean_ratio_clim,t2m_mean_anomaly_roll,delta_t2m_mean_5d,delta_t2m_mean_10d,precip_mm_sum_anomaly_clim,precip_mm_sum_ratio_clim,precip_mm_sum_anomaly_roll,delta_precip_mm_sum_5d,delta_precip_mm_sum_10d,ndvi_zscore,ndvi_anomaly_roll,delta_ndvi_5d,delta_ndvi_10d,soil_deficit_index,soil_surface_moisture_anomaly_roll,delta_soil_surface_moisture_5d,delta_soil_surface_moisture_10d,soil_clay_pct,soil_silt_pct,soil_sand_pct,soil_soc_gkg,soil_ph,soil_bulk_density,soil_data_source,topo_elevation_m,topo_data_source,phen_planting_doy__arabicacoffee,phen_flowering_doy__arabicacoffee,phen_harvest_doy__arabicacoffee
2019-06-17,0.0,25.39999961853028,137.23440875838287,0.7403137799424468,30.3,30.3,20.9,6,1.1799999999999997,1.040521978021978,1.0966666666666676,0.6999999999999993,2.6999999999999993,-0.952224694204003,0.0,-0.21397236436092942,-0.015708699439223,0.0,0.7737105284638426,0.03451722981903105,0.0,0.08481100468760538,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-18,0.0,25.39999961853028,137.23440875838287,0.7403137799424468,30.5,30.5,21.4,6,1.379999999999999,1.04739010989011,1.2666666666666657,2.3000000000000007,2.5,-0.952224694204003,0.0,-0.2139723643609294,-0.0718178620723334,0.0,0.7737105284638426,0.033673689979833665,0.0,0.08481100468760538,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-19,0.0,25.39999961853028,137.23440875838287,0.7403137799424468,31.0,31.0,20.8,6,1.879999999999999,1.0645604395604396,1.7766666666666637,2.5,1.8000000000000007,-0.952224694204003,0.0,-0.2139723643609294,-0.0766691954183992,-0.6415250127792544,0.7737105284638426,0.03283015014063606,0.0,0.08481100468760538,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-20,0.0,25.39999961853028,137.23440875838287,0.7403137799424468,30.6,30.6,21.2,6,1.4800000000000004,1.0508241758241759,1.3833333333333364,1.9000000000000021,0.40000000000000213,-0.952224694204003,0.0,-0.2139723643609294,-0.0555903307716698,0.0,0.7737105284638426,0.03198661030143868,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-21,3.536888530549221,25.39999961853028,137.23440875838287,0.7403137799424468,30.2,30.2,22.4,6,1.0799999999999983,1.037087912087912,0.9366666666666674,1.5999999999999979,1.8999999999999986,2.584663836345218,3.7143423732628844,3.328410649692342,3.536888530549221,2.114092354955246,0.7737105284638426,0.031143070462241185,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-22,0.0,25.39999961853028,137.23440875838287,0.7403137799424468,32.6,32.6,20.3,6,3.4800000000000004,1.1195054945054945,3.286666666666669,2.3000000000000007,3.0,-0.952224694204003,0.0,-0.20847788085687896,0.0,-0.015708699439223,0.7737105284638426,0.03029953062304369,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-23,0.0,25.39999961853028,137.23440875838287,0.7403137799424468,29.9,29.9,20.1,6,0.7799999999999976,1.0267857142857142,0.5199999999999996,-0.6000000000000014,1.6999999999999993,-0.952224694204003,0.0,-0.20847788085687896,0.0,-0.0718178620723334,0.7737105284638426,0.02945599078384631,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-24,0.0837000377600379,25.39999961853028,137.23440875838287,0.7403137799424468,27.9,27.9,21.1,6,-1.2200000000000024,0.9581043956043955,-1.4766666666666666,-3.1000000000000014,-0.6000000000000014,-0.8685246564439651,0.08789946140811399,-0.17778532625158258,0.0837000377600379,0.007030842341638699,0.7737105284638426,0.028612450944648815,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-25,0.0,25.39999961853028,137.23440875838287,0.7403137799424468,28.5,28.5,22.3,6,-0.620000000000001,0.9787087912087912,-0.8333333333333321,-2.1000000000000014,-0.1999999999999993,-0.952224694204003,0.0,-0.37458085255773066,0.0,-0.0555903307716698,0.7737105284638426,0.027768911105451433,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-26,0.0,25.39999961853028,137.23440875838287,0.6808089704307654,29.3,29.3,20.1,6,0.17999999999999972,1.0061813186813187,0.00999999999999801,-0.8999999999999986,0.6999999999999993,-0.952224694204003,0.0,-0.7796414941977763,-3.536888530549221,0.0,-0.07377904786153364,-0.029752404755840622,-0.05950480951168147,-0.05950480951168147,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-27,0.1067031083452272,25.39999961853028,137.23440875838287,0.6808089704307654,28.3,28.3,21.5,6,-0.8200000000000003,0.9718406593406593,-1.0633333333333326,-4.300000000000001,-2.0,-0.8455215858587758,0.11205664901856378,-0.6797675196160484,0.1067031083452272,0.1067031083452272,-0.07377904786153364,-0.02776891110545132,-0.05950480951168147,-0.05950480951168147,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-28,0.0,25.39999961853028,137.23440875838287,0.6808089704307654,29.6,29.6,20.8,6,0.4800000000000004,1.0164835164835164,0.25666666666666416,-0.29999999999999716,-0.8999999999999986,-0.952224694204003,0.0,-0.7859470046466349,0.0,0.0,-0.07377904786153364,-0.024541890254750065,-0.05950480951168147,-0.05950480951168147,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-29,0.242937472977028,25.39999961853028,137.23440875838287,0.6808089704307654,29.9,29.9,21.3,6,0.7799999999999976,1.0267857142857142,0.5,2.0,-1.1000000000000014,-0.709287221226975,0.2551262054594244,-0.5406156029338625,0.1592374352169901,0.242937472977028,-0.07377904786153364,-0.02131486940404881,-0.05950480951168147,-0.05950480951168147,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-06-30,0.0,25.39999961853028,137.23440875838287,0.6808089704307654,30.9,30.9,21.6,6,1.7799999999999976,1.0611263736263736,1.4466666666666654,2.3999999999999986,0.29999999999999716,-0.952224694204003,0.0,-0.7809974360636106,0.0,0.0,-0.07377904786153364,-0.018087848553347663,-0.05950480951168147,-0.05950480951168147,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-07-01,0.0,25.39999961853028,137.23440875838287,0.6808089704307654,29.6,29.6,20.2,7,0.5854838709677423,1.0201789982767246,0.1300000000000061,0.3000000000000007,-0.5999999999999979,-1.1965664684307125,0.0,-0.7940302307570193,0.0,-3.536888530549221,-0.07377904786153364,-0.014860827702646406,0.0,-0.05950480951168147,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-07-02,0.0,25.39999961853028,137.23440875838287,0.6808089704307654,28.3,28.3,21.0,7,-0.7145161290322584,0.9753738395686252,-1.1999999999999993,0.0,-4.300000000000001,-1.1965664684307125,0.0,-0.8190919655277006,-0.1067031083452272,0.0,-0.07377904786153364,-0.01163380685194515,0.0,-0.05950480951168147,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-07-03,0.0,25.39999961853028,137.23440875838287,0.6808089704307654,27.5,27.5,21.2,7,-1.514516129032259,0.9478014342097948,-2.009999999999998,-2.1000000000000014,-2.3999999999999986,-1.1965664684307125,0.0,-0.8190919655277006,0.0,0.0,-0.07377904786153364,-0.008406786001243893,0.0,-0.05950480951168147,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-07-04,0.0,25.39999961853028,137.23440875838287,0.6808089704307654,28.2,28.2,21.2,7,-0.8145161290322598,0.9719272888987714,-1.2633333333333319,-1.6999999999999993,0.3000000000000007,-1.1965664684307125,0.0,-0.8401900108402027,-0.242937472977028,-0.0837000377600379,-0.07377904786153364,-0.005179765150542637,0.0,-0.05950480951168147,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-07-05,0.0,25.39999961853028,137.23440875838287,0.6808089704307654,29.7,29.7,21.0,7,0.6854838709677402,1.0236255489465784,0.2799999999999976,-1.1999999999999993,1.1999999999999993,-1.1965664684307125,0.0,-0.8401900108402027,0.0,0.0,-0.07377904786153364,-0.0019527442998413802,0.0,-0.05950480951168147,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-07-06,0.0,25.39999961853028,137.23440875838287,0.6808089704307654,29.7,29.7,21.6,7,0.6854838709677402,1.0236255489465784,0.28999999999999915,0.09999999999999787,0.3999999999999986,-1.1965664684307125,0.0,-0.8401900108402027,0.0,0.0,-0.07377904786153364,0.0012742765508598763,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-07-07,0.0,25.39999961853028,137.23440875838287,0.6808089704307654,29.6,29.6,21.5,7,0.5854838709677423,1.0201789982767246,0.20000000000000284,1.3000000000000007,1.3000000000000007,-1.1965664684307125,0.0,-0.7289174068044957,0.0,-0.1067031083452272,-0.07377904786153364,0.004501297401561244,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-07-08,1.5902244946422452,25.39999961853028,137.23440875838287,0.6808089704307654,27.9,27.9,20.6,7,-1.1145161290322605,0.96158763688921,-1.3833333333333364,0.3999999999999986,-1.7000000000000028,0.3936580262115328,1.3289896855690868,0.8613070878377496,1.5902244946422452,1.5902244946422452,-0.07377904786153364,0.0077283182522623894,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-07-09,4.03438966916256,25.39999961853028,137.23440875838287,0.6808089704307654,27.9,27.9,21.7,7,-1.1145161290322605,0.96158763688921,-1.3400000000000034,-0.3000000000000007,-2.0,2.8378232007318474,3.3716385805576103,3.305472262358064,4.03438966916256,3.791452196185532,-0.07377904786153364,0.010955339102963646,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-07-10,12.151819249201372,25.39999961853028,137.23440875838287,0.6808089704307654,28.9,28.9,21.2,7,-0.1145161290322605,0.996053143587748,-0.41333333333333755,-0.8000000000000007,-2.0,10.95525278077066,10.155573944118949,11.376873110922455,12.151819249201372,12.151819249201372,-0.07377904786153364,0.014182359953664903,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
2019-07-11,1.6276701884989546,25.39999961853028,137.23440875838287,0.6808089704307654,30.5,30.5,21.4,7,1.485483870967741,1.0511979543054089,1.173333333333332,0.8000000000000007,0.8999999999999986,0.43110372006824216,1.3602839720501538,0.852724050220038,1.6276701884989546,1.6276701884989546,-0.07377904786153364,0.01740938080436616,0.0,0.0,0,0.0,0.0,0.0,25,35,40,15,6.5,1.3,Fallback_FAO_Defaults,,Fallback_None,273,175,19
