date,precip_mm_sum,soil_rootzone_moisture,soil_surface_moisture,t2m_max,t2m_mean,t2m_min
2020-03-14,0.0,,,27.1,22.7,19.2
2020-03-15,0.0,137.23440875838287,25.399999618530273,26.7,23.0,19.7
2020-03-16,0.0,,,26.6,22.2,18.5
2020-03-17,0.0,,,26.3,22.4,18.4
2020-03-18,0.0,137.23440875838287,25.399999618530273,26.6,22.9,19.6
2020-03-19,0.0,,,26.9,22.7,18.9
2020-03-20,3.7903348985279224,,,26.5,22.9,20.5
2020-03-21,0.13692345831573338,137.23440875838287,25.399999618530273,25.7,22.7,20.5
2020-03-22,0.0,,,25.7,21.4,16.6
2020-03-23,0.0,,,25.5,21.7,18.0
2020-03-24,0.0,137.23440875838287,25.399999618530273,26.3,21.6,16.6
2020-03-25,0.0,,,26.7,22.1,18.1
2020-03-26,0.0,,,26.6,22.6,17.7
2020-03-27,0.0,137.23440875838287,25.399999618530273,26.7,22.2,18.9
2020-03-28,0.0,,,26.6,22.2,18.1
2020-03-29,0.4307369022687245,,,28.2,23.0,18.8
2020-03-30,0.0,137.23440875838287,25.399999618530273,26.9,22.7,18.8
2020-03-31,0.0,,,26.5,23.0,19.4
2020-04-01,5.94457064900827,,,25.5,23.2,21.2
2020-04-02,0.0,137.23440875838287,25.399999618530273,25.5,22.2,18.5
2020-04-03,0.0,,,26.1,22.5,18.2
2020-04-04,0.0,,,26.3,22.6,18.2
2020-04-05,0.0,137.23440875838287,25.399999618530273,26.7,22.8,19.1
2020-04-06,3.6512147104422974,,,27.5,23.7,19.1
2020-04-07,2.5413703715379516,,,28.0,24.1,19.4
2020-04-08,3.356532555483387,137.23440875838287,25.399999618530273,28.4,24.0,19.0
2020-04-09,0.0,,,28.3,23.6,18.9
2020-04-10,0.047398812100966525,,,28.1,24.1,19.7
2020-04-11,0.0,137.23440875838287,25.399999618530273,28.2,24.2,19.2
2020-04-12,0.0,,,29.9,24.5,19.7
2020-04-13,0.0,,,29.1,24.2,19.5
2020-04-14,3.0009334558353657,137.23440875838287,25.399999618530273,27.3,23.7,19.7
2020-04-15,0.3209264801441025,,,27.6,23.7,19.6
2020-04-16,0.0,,,27.1,23.8,20.6
2020-04-17,0.0,137.23440875838287,25.399999618530273,27.2,23.5,19.4
2020-04-18,0.0,,,27.4,23.7,19.3
2020-04-19,0.0,,,28.3,23.8,20.0
2020-04-20,0.0,137.23440875838287,25.399999618530273,27.5,23.4,19.8
2020-04-21,0.0,,,27.9,23.8,20.8
2020-04-22,2.297576802525763,,,28.1,24.4,19.5
2020-04-23,0.5517788761459749,137.23440875838287,25.399999618530273,28.4,23.8,18.6
2020-04-24,0.0,,,28.8,24.3,20.5
2020-04-25,0.0,,,29.1,24.2,19.4
2020-04-26,0.0,137.23440875838287,25.399999618530273,29.3,24.7,19.8
2020-04-27,0.0,,,29.0,24.7,20.8
2020-04-28,0.0,,,26.7,24.1,20.1
2020-04-29,0.28771384395989347,137.23440875838287,25.399999618530273,26.3,23.9,20.8
2020-04-30,4.602186595449065,,,27.4,23.7,19.0
2020-05-01,0.0,,,27.6,24.4,20.4
2020-05-02,0.0,137.23440875838287,25.399999618530273,26.9,23.6,19.9
2020-05-03,0.0,,,27.6,23.4,19.4
2020-05-04,0.0,,,26.8,23.5,19.8
2020-05-05,0.0,137.23440875838287,25.399999618530273,27.8,23.8,20.1
2020-05-06,6.508369294491768,,,27.7,24.2,20.6
2020-05-07,0.0,,,27.8,24.6,21.0
2020-05-08,0.0,137.23440875838287,25.399999618530273,29.1,24.5,19.9
2020-05-09,0.0,,,29.1,24.9,20.9
2020-05-10,0.0,,,29.1,24.8,20.6
2020-05-11,0.0,137.23440875838287,25.399999618530273,28.6,24.2,20.6
2020-05-12,0.0,,,28.0,24.4,20.2
2020-05-13,0.0,,,27.3,24.2,20.8
2020-05-14,0.0,137.23440875838287,25.399999618530273,27.3,24.4,21.5
2020-05-15,0.0,,,27.5,24.4,21.9
2020-05-16,0.0,,,28.3,25.2,22.1
2020-05-17,0.0,137.23440875838287,25.399999618530273,30.2,24.9,20.3
2020-05-18,0.0,,,30.9,25.5,20.9
2020-05-19,0.0,,,29.7,25.1,19.5
2020-05-20,0.0,137.23440875838287,25.399999618530273,28.4,24.6,19.9
2020-05-21,21.46681814832235,,,26.9,24.7,22.6
2020-05-22,1.802712711415645,,,28.0,24.6,21.8
2020-05-23,7.321051999660812,137.23440875838287,25.399999618530273,31.3,26.2,21.8
2020-05-24,0.040042586151654604,,,29.9,25.8,21.6
2020-05-25,4.874530153401866,,,29.9,26.1,23.1
2020-05-26,0.0,137.23440875838287,25.399999618530273,31.7,26.1,21.7
2020-05-27,0.0,,,29.6,25.4,20.6
2020-05-28,0.5233155183538383,,,28.3,25.0,21.5
2020-05-29,15.493199987748879,137.23440875838287,25.399999618530273,26.8,24.0,21.3
2020-05-30,1.6380646877755385,,,27.3,24.3,21.0
2020-05-31,0.0,,,28.3,24.6,20.7
2020-06-01,0.07539907422295389,137.23440875838287,25.399999618530273,29.9,24.8,19.8
2020-06-02,0.16934884287146093,,,28.5,24.8,20.9
2020-06-03,0.829964480109875,,,29.1,25.3,21.5
2020-06-04,1.6924443873219663,137.23440875838287,25.399999618530273,27.8,24.9,22.3
2020-06-05,1.163778907861664,,,29.2,25.5,22.8
2020-06-06,0.7441474544689467,,,29.1,25.7,23.2
2020-06-07,0.0,137.23440875838287,25.399999618530273,29.4,24.7,20.1
2020-06-08,0.0,,,29.5,24.6,19.8
2020-06-09,0.0,,,27.3,25.0,22.2
2020-06-10,0.9867004621866535,137.23440875838287,25.399999618530273,27.3,24.4,21.9
2020-06-11,2.6073577299114317,,,26.8,24.5,21.3
2020-06-12,1.4045979647872948,,,26.5,24.0,20.7
2020-06-13,6.094028238640951,137.23440875838287,25.399999618530273,25.7,24.1,21.9
2020-06-14,13.905467693876096,,,27.0,24.3,21.2
2020-06-15,13.46849245844314,,,28.9,25.1,21.5
2020-06-16,0.046074298747670245,137.23440875838287,25.399999618530273,28.7,25.1,21.5
2020-06-17,0.0,,,28.0,24.9,21.8
2020-06-18,0.0,,,28.6,24.8,21.2
2020-06-19,0.0,137.23440875838287,25.399999618530273,30.1,25.2,21.1
2020-06-20,0.0,,,30.4,25.2,20.8
2020-06-21,0.14243171926293383,,,32.0,26.2,21.1
2020-06-22,0.0,137.23440875838287,25.399999618530273,32.1,26.5,21.2
2020-06-23,0.0,,,32.3,26.4,21.4
2020-06-24,0.0,,,30.4,26.0,20.8
2020-06-25,0.501091583908307,137.23440875838287,25.399999618530273,30.0,26.2,22.6
2020-06-26,0.0,,,30.8,26.4,22.0
2020-06-27,0.2827681641448091,,,30.9,26.1,22.3
2020-06-28,0.0,137.23440875838287,25.399999618530273,31.5,26.5,21.9
2020-06-29,1.3735560405418172,,,29.0,25.2,20.9
2020-06-30,3.5235330695216507,,,27.3,24.5,20.8
2020-07-01,0.039927824932329256,137.23440875838287,25.399999618530273,27.8,24.8,21.0
2020-07-02,0.0,,,29.1,25.1,20.9
2020-07-03,0.035613188442925055,,,30.0,25.8,21.7
2020-07-04,0.0,137.23440875838287,25.399999618530273,29.7,25.5,20.8
2020-07-05,0.0,,,28.7,25.4,21.3
2020-07-06,0.0,,,28.1,25.0,21.0
2020-07-07,0.0,137.23440875838287,25.399999618530273,29.5,25.6,21.4
2020-07-08,4.603109824089334,,,28.3,24.9,21.6
2020-07-09,0.0,,,28.8,25.7,22.2
2020-07-10,0.0,137.23440875838287,25.399999618530273,30.6,25.2,19.0
2020-07-11,0.8043701529514486,,,28.6,24.9,20.9
2020-07-12,0.0,,,28.6,24.9,21.2
2020-07-13,0.0,137.23440875838287,25.399999618530273,30.0,25.0,20.3
2020-07-14,0.0,,,29.7,25.6,21.5
2020-07-15,0.010597271315594441,,,28.7,25.6,22.0
2020-07-16,1.1418819865593963,137.23440875838287,25.399999618530273,27.2,24.7,21.8
2020-07-17,3.500604349890016,,,28.2,24.8,20.7
2020-07-18,0.9766092448163224,,,29.2,25.4,21.2
2020-07-19,0.5673507746287622,137.23440875838287,25.399999618530273,27.6,24.5,21.7
2020-07-20,5.578209323662785,,,28.3,24.5,21.5
2020-07-21,9.826548547333944,,,28.5,25.0,22.0
2020-07-22,1.5227694633515672,137.23440875838287,25.399999618530273,27.7,25.1,21.2
2020-07-23,8.633600006581236,,,28.9,25.1,21.6
2020-07-24,4.845122180095646,,,27.8,24.8,20.9
2020-07-25,1.8422089732770226,137.23440875838287,25.399999618530273,29.6,25.6,21.8
2020-07-26,0.06326749670773893,,,30.8,26.3,21.3
2020-07-27,0.0339230231264741,,,29.2,25.3,21.5
2020-07-28,0.34153405774953643,137.23440875838287,25.399999618530273,28.2,25.3,22.2
2020-07-29,0.0,,,29.4,25.6,22.0
2020-07-30,0.0,,,28.5,26.1,24.1
2020-07-31,0.21238017212332672,137.23440875838287,25.399999618530273,28.3,25.7,24.0
2020-08-01,3.4867267551948165,,,27.3,25.3,23.6
2020-08-02,0.0,,,28.4,25.6,22.9
2020-08-03,7.236358830970858,137.23440875838287,25.399999618530273,28.1,24.9,22.1
2020-08-04,5.283813701063065,,,29.0,25.1,21.7
2020-08-05,1.5696652021780777,,,29.9,25.9,22.1
2020-08-06,0.0,137.23440875838287,25.399999618530273,28.2,24.8,21.3
2020-08-07,1.0520416245789523,,,29.4,25.2,21.1
2020-08-08,0.0,,,31.2,26.1,21.5
2020-08-09,0.0,137.23440875838287,25.399999618530273,31.7,26.7,22.6
2020-08-10,0.0,,,30.6,26.2,22.2
2020-08-11,0.0,,,28.8,25.5,22.3
2020-08-12,0.0,137.23440875838287,25.399999618530273,30.7,26.1,21.2
2020-08-13,0.0,,,30.8,26.0,21.6
2020-08-14,3.979419809860415,,,30.1,25.7,21.6
2020-08-15,1.4379074662276128,137.23440875838287,25.399999618530273,28.4,24.6,20.8
2020-08-16,3.2781438741078914,,,28.2,25.0,21.8
2020-08-17,0.0,,,28.0,25.0,21.9
2020-08-18,0.0,137.23440875838287,25.399999618530273,28.6,24.9,21.6
2020-08-19,1.53877941870385,,,29.1,25.1,21.3
2020-08-20,19.615871968644367,,,26.4,24.7,22.4
2020-08-21,8.339935909550437,137.23440875838287,25.399999618530273,29.3,24.9,20.6
2020-08-22,0.0,,,28.4,24.8,21.3
2020-08-23,11.041977222406567,,,28.3,24.4,22.0
2020-08-24,58.91608356441998,137.23440875838287,25.399999618530273,27.0,24.2,22.6
2020-08-25,7.634797810462586,,,27.2,24.1,21.0
2020-08-26,0.4636650261108945,,,28.7,24.6,20.5
2020-08-27,0.0,137.23440875838287,25.399999618530273,29.0,25.3,22.0
2020-08-28,0.0,,,29.2,25.3,21.8
2020-08-29,0.0,,,28.6,25.0,21.2
2020-08-30,0.0,137.23440875838287,25.399999618530273,27.5,24.5,21.8
2020-08-31,0.18773185243709734,,,28.0,24.4,20.8
2020-09-01,11.685683730238535,,,27.9,25.0,22.9
2020-09-02,16.76207574846777,137.23440875838287,25.399999618530273,26.7,24.4,22.0
2020-09-03,6.12718705105835,,,28.2,24.5,21.4
2020-09-04,1.6073774240272758,,,28.9,24.8,21.0
2020-09-05,0.0,137.23440875838287,25.399999618530273,28.4,24.5,20.8
2020-09-06,30.13480441494303,,,27.5,24.1,21.8
2020-09-07,13.939433707164842,,,27.8,24.5,22.6
2020-09-08,6.870407027025317,137.23440875838287,25.399999618530273,27.4,24.5,21.3
2020-09-09,2.970871457950423,,,27.5,24.3,21.6
2020-09-10,1.5622715274791086,,,27.7,24.4,21.9
2020-09-11,3.0514072750572248,137.23440875838287,25.399999618530273,27.9,24.4,21.6
2020-09-12,0.5286832460475565,,,27.2,24.1,21.0
2020-09-13,3.3449120985788974,,,27.1,24.2,20.8
2020-09-14,0.4199236854569581,137.23440875838287,25.399999618530273,28.6,25.1,22.0
2020-09-15,3.0211064476981266,,,27.5,24.5,21.2
2020-09-16,1.353346909170622,,,27.4,24.2,21.5
2020-09-17,3.58406556642447,137.23440875838287,25.399999618530273,27.8,24.3,21.2
2020-09-18,0.21329105716649227,,,27.6,24.4,21.3
2020-09-19,0.11596246242295195,,,28.1,24.3,20.6
2020-09-20,0.5077101281933845,137.23440875838287,25.399999618530273,27.2,23.9,20.5
2020-09-21,0.0,,,28.1,24.3,20.8
2020-09-22,1.1445396582455956,,,27.8,24.3,21.2
2020-09-23,0.0,137.23440875838287,25.399999618530273,27.7,24.8,21.2
2020-09-24,5.911801471009425,,,27.8,24.9,21.9
2020-09-25,0.0,,,29.4,24.9,21.3
2020-09-26,0.0,137.23440875838287,25.399999618530273,28.4,24.7,21.6
2020-09-27,0.0,,,27.7,24.7,22.0
2020-09-28,3.7667096517504506,,,26.6,23.7,21.0
2020-09-29,8.844559244913917,137.23440875838287,25.399999618530273,28.5,24.4,20.7
2020-09-30,14.493597331910019,,,27.6,24.5,21.5
2020-10-01,8.364131722042707,,,29.8,25.4,22.7
2020-10-02,8.15290478379298,137.23440875838287,25.399999618530273,28.2,24.8,21.4
2020-10-03,6.69548873452459,,,28.8,24.8,21.3
2020-10-04,1.214750536258847,,,27.7,24.4,22.1
2020-10-05,26.384028437169892,137.23440875838287,25.399999618530273,24.1,23.3,22.5
2020-10-06,19.07463172564624,,,25.6,24.0,23.0
2020-10-07,4.608013026396697,,,27.3,23.8,21.6
2020-10-08,35.49111492951448,137.23440875838287,25.399999618530273,26.7,23.7,20.5
2020-10-09,0.27553117034751506,,,27.6,23.7,20.7
2020-10-10,10.127370288132482,,,28.8,24.8,22.1
2020-10-11,0.01101857890233277,137.23440875838287,25.399999618530273,28.2,24.5,21.2
2020-10-12,1.4515824200593288,,,27.0,24.2,21.6
2020-10-13,5.519659451022852,,,26.9,24.4,21.6
2020-10-14,0.0,137.23440875838287,25.399999618530273,27.5,24.0,20.8
2020-10-15,0.6201174930921597,,,27.6,24.0,20.9
2020-10-16,5.639059342623291,,,27.3,23.9,21.4
2020-10-17,4.554044151826625,,,27.9,24.4,21.7
2020-10-18,15.026022189193943,,,26.2,23.7,21.6
2020-10-19,8.628011913725233,,,27.1,23.6,21.1
2020-10-20,2.9083322983784416,137.23440875838287,25.399999618530273,26.6,23.6,21.2
2020-10-21,14.482698881885204,,,25.9,23.4,21.9
2020-10-22,24.001769724999146,,,24.7,23.5,22.6
2020-10-23,40.75727862770847,137.23440875838287,25.399999618530273,24.8,23.4,22.5
2020-10-24,26.254042215089843,,,25.4,23.8,22.6
2020-10-25,26.38546667200305,,,24.9,23.7,22.9
2020-10-26,17.867505692538778,137.23440875838287,25.399999618530273,27.5,24.7,23.0
2020-10-27,3.9408114070304947,,,28.0,24.3,21.4
2020-10-28,6.172912623586972,,,27.2,24.5,22.3
2020-10-29,3.083910776943552,137.23440875838287,25.399999618530273,26.8,23.4,20.0
2020-10-30,1.535050646578658,,,27.2,23.6,20.4
2020-10-31,4.919507505949238,,,26.8,23.9,21.4
2020-11-01,15.928898230176166,137.23440875838287,25.399999618530273,26.8,23.7,20.7
2020-11-02,39.00464479384884,,,26.7,23.7,21.8
2020-11-03,69.27340119847685,,,25.0,23.4,22.1
2020-11-04,18.517745284097327,137.23440875838287,25.399999618530273,23.9,22.8,21.7
2020-11-05,0.16715548803160127,,,24.7,22.9,21.3
2020-11-06,12.297570655597088,,,25.3,22.7,21.0
2020-11-07,52.341851747566906,137.23440875838287,25.399999618530273,24.2,22.6,21.5
2020-11-08,101.28279121948397,,,23.4,22.8,22.2
2020-11-09,0.0,,,25.5,23.6,22.2
2020-11-10,0.0,137.23440875838287,25.399999618530273,26.8,23.8,21.6
2020-11-11,0.0,,,27.1,23.4,20.2
2020-11-12,0.04459817836349929,,,27.7,24.7,22.7
2020-11-13,0.6023085948006124,137.23440875838287,25.399999618530273,26.8,23.9,21.3
2020-11-14,0.0,,,27.7,23.9,21.3
2020-11-15,2.103950847067711,,,27.5,23.6,20.6
2020-11-16,1.215949021309582,137.23440875838287,25.399999618530273,27.4,23.9,21.1
2020-11-17,0.2599905480326366,,,26.9,22.8,18.9
2020-11-18,0.09931067818148236,,,26.2,22.7,19.7
2020-11-19,0.0,137.23440875838287,25.399999618530273,26.7,23.6,21.3
2020-11-20,15.24460571442602,,,25.5,23.0,20.8
2020-11-21,6.311135961419018,,,25.6,22.9,20.7
2020-11-22,0.0,137.23440875838287,25.399999618530273,25.7,22.5,19.7
2020-11-23,5.319023907945559,,,25.9,22.8,21.0
2020-11-24,7.715903942608922,,,26.5,23.4,21.5
2020-11-25,0.0,137.23440875838287,25.399999618530273,26.8,23.6,21.0
2020-11-26,0.0,,,25.9,22.7,19.7
2020-11-27,0.0,,,25.8,22.1,18.5
2020-11-28,0.0,137.23440875838287,25.399999618530273,25.8,21.5,17.6
2020-11-29,0.0,,,25.9,21.6,17.8
2020-11-30,0.0,,,25.4,21.5,18.3
2020-12-01,0.0,137.23440875838287,25.399999618530273,26.8,22.1,18.6
2020-12-02,0.3630724347784393,,,26.5,22.9,19.6
2020-12-03,9.95307248684993,,,25.0,23.4,21.8
2020-12-04,3.8563063502276855,137.23440875838287,25.399999618530273,25.5,23.0,20.4
2020-12-05,0.0,,,25.7,21.8,18.5
2020-12-06,0.0,,,25.4,21.4,18.0
2020-12-07,0.0,137.23440875838287,25.399999618530273,25.2,22.1,19.2
2020-12-08,0.0,,,25.8,22.5,19.0
2020-12-09,0.2518255028642417,,,23.3,22.0,20.4
2020-12-10,6.274832552211951,137.23440875838287,25.399999618530273,24.3,21.7,20.2
2020-12-11,5.635487773127751,,,24.2,22.4,21.1
2020-12-12,0.0,,,24.8,22.3,19.7
2020-12-13,0.0,137.23440875838287,25.399999618530273,26.2,22.1,18.9
2020-12-14,0.0,,,25.7,22.0,19.0
2020-12-15,0.0,,,26.2,21.9,18.9
2020-12-16,0.0,137.23440875838287,25.399999618530273,24.8,21.3,18.4
2020-12-17,0.0,,,26.1,22.2,18.3
2020-12-18,0.0,,,25.7,21.8,18.3
2020-12-19,1.192404726887409,137.23440875838287,25.399999618530273,25.5,22.6,20.6
2020-12-20,0.7912162494594365,,,25.7,22.9,20.4
2020-12-21,3.6334328025001463,,,26.1,21.9,18.1
2020-12-22,0.0,137.23440875838287,25.399999618530273,26.4,22.0,18.5
2020-12-23,0.020996156020908485,,,26.0,22.0,18.4
2020-12-24,0.0,,,25.7,21.5,18.2
2020-12-25,0.0,137.23440875838287,25.399999618530273,25.4,21.8,18.5
2020-12-26,0.0,,,24.4,22.0,19.6
2020-12-27,0.6732814529697027,,,24.7,22.0,20.4
2020-12-28,0.15018793333228503,137.23440875838287,25.399999618530273,25.0,22.0,19.5
2020-12-29,4.608397563801977,,,24.5,22.0,20.0
2020-12-30,0.0,,,26.1,21.9,18.6
2020-12-31,0.0,137.23440875838287,25.399999618530273,26.2,21.3,16.5
2021-01-01,0.8610941469175589,,,26.8,21.2,16.9
2021-01-02,0.0,,,27.0,21.4,17.2
2021-01-03,0.0,,,25.3,20.7,16.6
2021-01-04,0.8374897237758565,,,25.7,21.3,17.1
2021-01-05,0.0,,,24.9,20.6,17.1
2021-01-06,0.0,,,24.7,20.3,16.3
2021-01-07,0.0,,,24.8,20.3,16.6
2021-01-08,0.0,,,25.2,21.1,17.9
2021-01-09,0.052723795126177114,,,24.6,21.5,18.8
2021-01-10,1.6220021665404147,,,26.2,22.2,19.4
2021-01-11,4.222468415334575,,,26.7,23.0,19.4
2021-01-12,0.0,,,25.3,21.5,18.0
2021-01-13,0.0,,,25.7,21.6,17.7
2021-01-14,0.024844371578914358,,,24.2,21.0,18.1
2021-01-15,0.0,,,26.5,23.1,19.6
2021-01-16,0.0,,,26.0,21.8,18.1
2021-01-17,0.0,,,25.9,22.3,18.5
2021-01-18,0.0,,,25.5,21.3,17.7
2021-01-19,9.422662909297426,,,26.8,21.8,18.0
2021-01-20,0.1335596982039342,,,25.6,22.6,19.9
2021-01-21,2.158353556226004,,,25.8,22.5,19.8
2021-01-22,0.029640562642841654,,,24.8,22.0,19.3
2021-01-23,0.0,,,24.9,21.4,17.0
2021-01-24,0.0,,,25.7,21.7,18.5
2021-01-25,0.0,,,25.9,22.4,19.6
2021-01-26,0.0,,,26.3,21.4,16.7
2021-01-27,0.0,,,27.1,22.1,18.6
2021-01-28,0.0,,,26.3,22.1,18.1
2021-01-29,0.0,,,25.5,21.7,18.6
2021-01-30,5.243815014323068,,,25.3,21.8,18.8
2021-01-31,4.173391406641358,,,26.1,22.8,19.9
2021-02-01,1.1159711823269656,,,25.2,22.2,19.0
2021-02-02,0.3371583215791386,,,25.1,21.3,18.2
2021-02-03,0.0,,,24.5,20.7,18.3
2021-02-04,1.1012378100030964,,,25.5,21.5,18.3
2021-02-05,1.5785451099405787,,,26.2,22.7,19.6
2021-02-06,1.394896906772885,,,26.5,22.9,20.2
2021-02-07,0.0,,,26.6,22.2,18.9
2021-02-08,7.747365944102752,,,27.7,22.7,18.6
2021-02-09,0.0,,,26.6,22.4,18.6
2021-02-10,0.45315704344773705,,,26.8,22.0,17.7
2021-02-11,0.03286236092984101,,,25.7,21.2,17.6
2021-02-12,0.0,,,26.1,21.5,18.0
2021-02-13,0.0,,,24.9,21.3,17.8
2021-02-14,5.880255655242783,,,26.4,22.1,18.5
2021-02-15,6.05958322074815,,,26.7,22.6,19.3
2021-02-16,0.0,,,26.2,22.1,19.1
2021-02-17,0.0,,,27.2,22.1,18.2
2021-02-18,0.03373661827546162,,,26.6,21.8,17.5
2021-02-19,10.686061569757019,,,26.8,22.6,19.4
2021-02-20,0.0,,,25.9,21.4,17.9
2021-02-21,0.0,,,24.8,21.1,17.3
2021-02-22,9.069752519700673,,,25.1,21.9,19.1
2021-02-23,0.30864602689238363,,,26.2,21.5,17.2
2021-02-24,0.0,,,26.5,21.8,17.5
2021-02-25,3.107555490803642,,,26.0,21.7,17.7
2021-02-26,1.5459761729239019,,,26.3,21.5,16.4
2021-02-27,0.0,,,28.0,21.7,16.8
2021-02-28,0.0,,,27.9,22.4,18.0
2021-03-01,0.0,,,28.1,22.7,18.1
2021-03-02,2.9834791272602725,,,25.7,21.4,17.4
2021-03-03,0.0,,,24.7,21.5,17.7
2021-03-04,0.0,,,25.4,21.5,17.0
2021-03-05,3.3293631661183394,,,24.3,21.6,18.1
2021-03-06,0.0,,,25.2,21.7,17.7
2021-03-07,0.0,,,25.6,21.5,17.7
2021-03-08,0.0,,,25.7,22.4,19.3
2021-03-09,0.6671758814288351,,,24.7,22.3,20.6
2021-03-10,0.033416264378505194,,,24.7,22.3,20.3
2021-03-11,2.7058985510040663,,,25.5,22.5,19.6
2021-03-12,0.0,,,25.2,22.0,20.0
2021-03-13,0.0,,,24.8,21.9,19.7
2021-03-14,0.0,,,25.1,21.6,17.7
2021-03-15,0.0,,,26.0,22.2,19.1
2021-03-16,0.0,,,26.9,22.2,18.4
2021-03-17,0.0,,,26.9,22.3,18.0
2021-03-18,6.883323276429807,,,26.7,21.8,17.6
2021-03-19,0.0,,,25.7,21.4,16.9
2021-03-20,0.0,,,25.2,21.2,17.1
2021-03-21,0.0,,,24.8,21.9,18.3
2021-03-22,0.0,,,24.8,21.2,17.6
2021-03-23,0.0,,,24.9,21.9,18.7
2021-03-24,0.3903767313481818,,,25.8,21.7,18.1
2021-03-25,0.0,,,27.2,22.2,17.9
2021-03-26,1.2920612743544237,,,26.4,22.2,18.1
2021-03-27,0.0,,,27.2,22.4,17.9
2021-03-28,0.0,,,27.4,22.3,17.7
2021-03-29,0.0,,,26.6,22.4,18.3
2021-03-30,0.0,,,28.3,23.0,18.4
2021-03-31,3.6051837840329806,,,27.2,23.1,18.8
2021-04-01,0.0,,,26.1,22.0,18.2
2021-04-02,0.0,,,25.1,21.6,18.1
2021-04-03,0.0,,,25.7,22.1,19.1
2021-04-04,0.0,,,24.2,22.2,20.7
2021-04-05,0.0,,,25.3,22.4,20.1
2021-04-06,4.976069614095142,,,26.1,23.4,21.2
2021-04-07,0.4507368096319187,,,25.9,23.2,21.5
2021-04-08,1.201373660997763,,,25.4,22.8,21.1
2021-04-09,0.0,,,25.7,22.7,19.9
2021-04-10,43.894965662267076,,,25.6,22.8,20.4
2021-04-11,0.0,,,25.5,22.7,20.4
2021-04-12,0.0,,,26.4,23.3,20.5
2021-04-13,0.0,,,27.0,23.0,18.6
2021-04-14,0.11650380111440048,,,26.6,23.2,20.1
2021-04-15,0.0,,,27.3,21.9,16.7
2021-04-16,0.0,,,26.4,22.5,17.9
2021-04-17,0.0,,,28.2,23.5,19.3
2021-04-18,0.0,,,28.6,23.7,19.2
2021-04-19,0.0,,,27.6,23.0,18.4
2021-04-20,0.0,,,28.8,24.0,19.5
2021-04-21,0.0,,,28.3,23.0,18.0
2021-04-22,0.0,,,26.6,22.4,18.1
2021-04-23,0.0,,,25.6,22.0,17.9
2021-04-24,0.0,,,26.0,22.3,18.2
2021-04-25,0.0,,,26.2,22.3,18.4
2021-04-26,0.0,,,25.5,22.4,18.9
2021-04-27,0.0,,,27.3,22.8,19.0
2021-04-28,0.0,,,26.5,22.6,19.1
2021-04-29,0.0,,,25.2,22.3,19.0
2021-04-30,0.0,,,25.8,22.1,18.6
2021-05-01,0.0,,,26.0,22.3,18.8
2021-05-02,0.2312113387858167,,,26.8,22.8,19.0
2021-05-03,0.0,,,26.7,23.5,20.1
2021-05-04,0.0,,,27.2,23.4,19.9
2021-05-05,0.17011686891459685,,,27.2,23.3,19.7
2021-05-06,0.0,,,27.0,23.2,19.0
2021-05-07,0.0,,,26.9,23.6,19.6
2021-05-08,0.9150053712432001,,,26.3,22.7,18.9
2021-05-09,0.0,,,27.4,23.1,18.3
2021-05-10,0.8187077623073056,,,28.7,23.3,18.2
2021-05-11,0.0,,,29.8,24.5,20.2
2021-05-12,0.0,,,29.1,24.2,19.4
2021-05-13,0.0,,,28.9,24.0,18.2
2021-05-14,0.0,,,26.9,23.7,19.1
2021-05-15,0.33257541539387653,,,26.7,23.3,19.2
2021-05-16,0.6928316600930794,,,26.3,22.7,18.8
2021-05-17,0.06936457465933656,,,26.0,23.1,19.2
2021-05-18,0.0,,,27.3,23.6,20.0
2021-05-19,0.0,,,28.5,23.8,19.1
2021-05-20,4.499176889050949,,,28.1,24.3,20.9
2021-05-21,2.2268398058320353,,,29.4,24.6,19.8
2021-05-22,2.320949519102295,,,28.2,24.4,21.1
2021-05-23,0.0,,,28.1,24.6,21.7
2021-05-24,0.0,,,28.6,24.6,20.5
2021-05-25,0.0,,,28.8,24.6,21.4
2021-05-26,0.0,,,28.2,25.0,20.7
2021-05-27,3.3053235801359953,,,27.5,23.9,20.9
2021-05-28,0.0,,,25.7,23.3,20.6
2021-05-29,0.0,,,25.3,23.1,20.0
2021-05-30,1.094896770246242,,,26.7,23.2,19.9
2021-05-31,0.0,,,27.2,23.5,20.3
2021-06-01,0.046627781100933484,,,26.8,23.4,20.4
2021-06-02,6.6688507506517665,,,27.5,23.4,20.1
2021-06-03,1.1956307880014787,,,26.9,23.5,20.0
2021-06-04,0.16072396448557516,,,27.7,24.0,20.3
2021-06-05,0.0,,,28.5,24.4,20.7
2021-06-06,0.0,,,28.9,24.7,20.5
2021-06-07,0.0,,,28.5,24.6,20.8
2021-06-08,0.17955831481796783,,,27.8,23.9,20.3
2021-06-09,15.118739690688624,,,27.2,23.5,20.1
2021-06-10,0.8354775929541606,,,28.0,23.9,19.8
2021-06-11,14.381989260047929,,,27.4,24.2,20.6
2021-06-12,5.390268857338986,,,27.5,24.0,20.1
2021-06-13,0.05068031108794115,,,28.6,24.5,19.9
2021-06-14,0.0,,,28.2,24.8,21.0
2021-06-15,0.0,,,28.6,24.7,20.8
2021-06-16,0.0,,,29.4,24.7,20.3
2021-06-17,0.0,,,29.7,24.8,19.9
2021-06-18,0.051022314999770634,,,29.8,24.8,20.0
